close,date,minute
10248.35,2017-07-17,09:25:00
10243.15,2017-07-17,09:26:00
10244.35,2017-07-17,09:27:00
10248.7,2017-07-17,09:28:00
10246.4,2017-07-17,09:29:00
10247.0,2017-07-17,09:30:00
10247.25,2017-07-17,09:31:00
10240.15,2017-07-17,09:32:00
10240.7,2017-07-17,09:33:00
10240.05,2017-07-17,09:34:00
10236.05,2017-07-17,09:35:00
10233.2,2017-07-17,09:36:00
10231.5,2017-07-17,09:37:00
10235.15,2017-07-17,09:38:00
10233.7,2017-07-17,09:39:00
10231.9,2017-07-17,09:40:00
10227.1,2017-07-17,09:41:00
10227.0,2017-07-17,09:42:00
10226.9,2017-07-17,09:43:00
10229.0,2017-07-17,09:44:00
10233.4,2017-07-17,09:45:00
10236.1,2017-07-17,09:46:00
10237.75,2017-07-17,09:47:00
10238.35,2017-07-17,09:48:00
10241.0,2017-07-17,09:49:00
10240.45,2017-07-17,09:50:00
10241.8,2017-07-17,09:51:00
10243.75,2017-07-17,09:52:00
10246.3,2017-07-17,09:53:00
10244.4,2017-07-17,09:54:00
10245.05,2017-07-17,09:55:00
10245.55,2017-07-17,09:56:00
10244.55,2017-07-17,09:57:00
10246.1,2017-07-17,09:58:00
10247.25,2017-07-17,09:59:00
10246.85,2017-07-17,10:00:00
10243.55,2017-07-17,10:01:00
10239.95,2017-07-17,10:02:00
10238.9,2017-07-17,10:03:00
10242.2,2017-07-17,10:04:00
10242.55,2017-07-17,10:05:00
10242.5,2017-07-17,10:06:00
10243.7,2017-07-17,10:07:00
10245.25,2017-07-17,10:08:00
10245.3,2017-07-17,10:09:00
10244.1,2017-07-17,10:10:00
10244.95,2017-07-17,10:11:00
10245.95,2017-07-17,10:12:00
10247.25,2017-07-17,10:13:00
10246.8,2017-07-17,10:14:00
10198.75,2017-07-18,09:15:00
10197.9,2017-07-18,09:16:00
10192.4,2017-07-18,09:17:00
10192.15,2017-07-18,09:18:00
10195.6,2017-07-18,09:19:00
10201.9,2017-07-18,09:20:00
10206.8,2017-07-18,09:21:00
10205.3,2017-07-18,09:22:00
10208.95,2017-07-18,09:23:00
10212.4,2017-07-18,09:24:00
10211.6,2017-07-18,09:25:00
10209.25,2017-07-18,09:26:00
10211.75,2017-07-18,09:27:00
10210.25,2017-07-18,09:28:00
10212.15,2017-07-18,09:29:00
10210.45,2017-07-18,09:30:00
10206.5,2017-07-18,09:31:00
10207.1,2017-07-18,09:32:00
10210.8,2017-07-18,09:33:00
10213.1,2017-07-18,09:34:00
10216.0,2017-07-18,09:35:00
10216.55,2017-07-18,09:36:00
10216.05,2017-07-18,09:37:00
10213.4,2017-07-18,09:38:00
10215.15,2017-07-18,09:39:00
10216.75,2017-07-18,09:40:00
10214.9,2017-07-18,09:41:00
10211.5,2017-07-18,09:42:00
10209.45,2017-07-18,09:43:00
10210.8,2017-07-18,09:44:00
10211.8,2017-07-18,09:45:00
10212.65,2017-07-18,09:46:00
10215.45,2017-07-18,09:47:00
10217.65,2017-07-18,09:48:00
10215.25,2017-07-18,09:49:00
10222.0,2017-07-18,09:50:00
10221.1,2017-07-18,09:51:00
10223.3,2017-07-18,09:52:00
10221.25,2017-07-18,09:53:00
10219.4,2017-07-18,09:54:00
10222.8,2017-07-18,09:55:00
10220.75,2017-07-18,09:56:00
10217.1,2017-07-18,09:57:00
10215.95,2017-07-18,09:58:00
10216.3,2017-07-18,09:59:00
10217.55,2017-07-18,10:00:00
10216.85,2017-07-18,10:01:00
10217.7,2017-07-18,10:02:00
10216.9,2017-07-18,10:03:00
10217.05,2017-07-18,10:04:00
10216.25,2017-07-18,10:05:00
10215.45,2017-07-18,10:06:00
10217.05,2017-07-18,10:07:00
10217.65,2017-07-18,10:08:00
10218.2,2017-07-18,10:09:00
10215.15,2017-07-18,10:10:00
10216.6,2017-07-18,10:11:00
10218.65,2017-07-18,10:12:00
10216.95,2017-07-18,10:13:00
10215.05,2017-07-18,10:14:00
10206.15,2017-07-19,09:15:00
10206.35,2017-07-19,09:16:00
10200.25,2017-07-19,09:17:00
10199.6,2017-07-19,09:18:00
10194.75,2017-07-19,09:19:00
10195.8,2017-07-19,09:20:00
10193.6,2017-07-19,09:21:00
10196.6,2017-07-19,09:22:00
10200.25,2017-07-19,09:23:00
10198.7,2017-07-19,09:24:00
10194.35,2017-07-19,09:25:00
10196.4,2017-07-19,09:26:00
10191.85,2017-07-19,09:27:00
10191.55,2017-07-19,09:28:00
10195.5,2017-07-19,09:29:00
10197.5,2017-07-19,09:30:00
10197.5,2017-07-19,09:31:00
10202.25,2017-07-19,09:32:00
10206.7,2017-07-19,09:33:00
10211.25,2017-07-19,09:34:00
10211.45,2017-07-19,09:35:00
10204.1,2017-07-19,09:36:00
10205.35,2017-07-19,09:37:00
10205.4,2017-07-19,09:38:00
10205.3,2017-07-19,09:39:00
10206.05,2017-07-19,09:40:00
10204.3,2017-07-19,09:41:00
10205.35,2017-07-19,09:42:00
10202.25,2017-07-19,09:43:00
10201.95,2017-07-19,09:44:00
10200.9,2017-07-19,09:45:00
10198.2,2017-07-19,09:46:00
10200.8,2017-07-19,09:47:00
10195.7,2017-07-19,09:48:00
10196.85,2017-07-19,09:49:00
10199.25,2017-07-19,09:50:00
10201.45,2017-07-19,09:51:00
10202.45,2017-07-19,09:52:00
10200.55,2017-07-19,09:53:00
10202.6,2017-07-19,09:54:00
10203.35,2017-07-19,09:55:00
10202.3,2017-07-19,09:56:00
10206.05,2017-07-19,09:57:00
10206.75,2017-07-19,09:58:00
10206.05,2017-07-19,09:59:00
10204.4,2017-07-19,10:00:00
10204.7,2017-07-19,10:01:00
10202.9,2017-07-19,10:02:00
10204.7,2017-07-19,10:03:00
10206.3,2017-07-19,10:04:00
10206.7,2017-07-19,10:05:00
10204.05,2017-07-19,10:06:00
10203.65,2017-07-19,10:07:00
10203.6,2017-07-19,10:08:00
10205.0,2017-07-19,10:09:00
10204.75,2017-07-19,10:10:00
10203.75,2017-07-19,10:11:00
10204.0,2017-07-19,10:12:00
10203.05,2017-07-19,10:13:00
10204.25,2017-07-19,10:14:00
10259.55,2017-07-20,09:15:00
10265.2,2017-07-20,09:16:00
10265.4,2017-07-20,09:17:00
10263.5,2017-07-20,09:18:00
10261.6,2017-07-20,09:19:00
10264.25,2017-07-20,09:20:00
10263.45,2017-07-20,09:21:00
10261.3,2017-07-20,09:22:00
10260.3,2017-07-20,09:23:00
10260.3,2017-07-20,09:24:00
10260.5,2017-07-20,09:25:00
10258.35,2017-07-20,09:26:00
10260.2,2017-07-20,09:27:00
10256.9,2017-07-20,09:28:00
10254.8,2017-07-20,09:29:00
10257.85,2017-07-20,09:30:00
10254.2,2017-07-20,09:31:00
10252.95,2017-07-20,09:32:00
10249.85,2017-07-20,09:33:00
10251.6,2017-07-20,09:34:00
10246.45,2017-07-20,09:35:00
10250.5,2017-07-20,09:36:00
10251.45,2017-07-20,09:37:00
10252.3,2017-07-20,09:38:00
10251.4,2017-07-20,09:39:00
10253.1,2017-07-20,09:40:00
10247.4,2017-07-20,09:41:00
10251.85,2017-07-20,09:42:00
10250.85,2017-07-20,09:43:00
10249.45,2017-07-20,09:44:00
10249.15,2017-07-20,09:45:00
10250.1,2017-07-20,09:46:00
10251.5,2017-07-20,09:47:00
10252.15,2017-07-20,09:48:00
10255.0,2017-07-20,09:49:00
10257.05,2017-07-20,09:50:00
10256.9,2017-07-20,09:51:00
10254.55,2017-07-20,09:52:00
10254.35,2017-07-20,09:53:00
10254.85,2017-07-20,09:54:00
10255.3,2017-07-20,09:55:00
10256.1,2017-07-20,09:56:00
10257.4,2017-07-20,09:57:00
10255.95,2017-07-20,09:58:00
10256.7,2017-07-20,09:59:00
10254.3,2017-07-20,10:00:00
10257.25,2017-07-20,10:01:00
10257.85,2017-07-20,10:02:00
10255.95,2017-07-20,10:03:00
10251.85,2017-07-20,10:04:00
10251.1,2017-07-20,10:05:00
10252.15,2017-07-20,10:06:00
10253.55,2017-07-20,10:07:00
10252.05,2017-07-20,10:08:00
10251.75,2017-07-20,10:09:00
10250.5,2017-07-20,10:10:00
10248.05,2017-07-20,10:11:00
10246.55,2017-07-20,10:12:00
10242.65,2017-07-20,10:13:00
10242.2,2017-07-20,10:14:00
10238.3,2017-07-21,09:15:00
10237.1,2017-07-21,09:16:00
10229.1,2017-07-21,09:17:00
10230.9,2017-07-21,09:18:00
10226.8,2017-07-21,09:19:00
10228.3,2017-07-21,09:20:00
10232.1,2017-07-21,09:21:00
10230.05,2017-07-21,09:22:00
10230.9,2017-07-21,09:23:00
10230.45,2017-07-21,09:24:00
10232.85,2017-07-21,09:25:00
10236.05,2017-07-21,09:26:00
10236.6,2017-07-21,09:27:00
10237.85,2017-07-21,09:28:00
10237.45,2017-07-21,09:29:00
10239.35,2017-07-21,09:30:00
10238.05,2017-07-21,09:31:00
10236.9,2017-07-21,09:32:00
10234.5,2017-07-21,09:33:00
10237.1,2017-07-21,09:34:00
10238.75,2017-07-21,09:35:00
10237.9,2017-07-21,09:36:00
10239.15,2017-07-21,09:37:00
10240.4,2017-07-21,09:38:00
10241.7,2017-07-21,09:39:00
10243.5,2017-07-21,09:40:00
10244.85,2017-07-21,09:41:00
10246.8,2017-07-21,09:42:00
10246.4,2017-07-21,09:43:00
10249.85,2017-07-21,09:44:00
10252.85,2017-07-21,09:45:00
10251.85,2017-07-21,09:46:00
10252.7,2017-07-21,09:47:00
10256.1,2017-07-21,09:48:00
10255.7,2017-07-21,09:49:00
10253.5,2017-07-21,09:50:00
10252.6,2017-07-21,09:51:00
10250.9,2017-07-21,09:52:00
10251.4,2017-07-21,09:53:00
10253.85,2017-07-21,09:54:00
10254.25,2017-07-21,09:55:00
10252.0,2017-07-21,09:56:00
10251.8,2017-07-21,09:57:00
10251.7,2017-07-21,09:58:00
10252.7,2017-07-21,09:59:00
10254.75,2017-07-21,10:00:00
10255.55,2017-07-21,10:01:00
10259.15,2017-07-21,10:02:00
10258.8,2017-07-21,10:03:00
10259.15,2017-07-21,10:04:00
10260.35,2017-07-21,10:05:00
10259.95,2017-07-21,10:06:00
10259.45,2017-07-21,10:07:00
10259.1,2017-07-21,10:08:00
10260.8,2017-07-21,10:09:00
10260.55,2017-07-21,10:10:00
10261.5,2017-07-21,10:11:00
10261.9,2017-07-21,10:12:00
10262.4,2017-07-21,10:13:00
10262.9,2017-07-21,10:14:00
10267.9,2017-07-24,09:15:00
10268.05,2017-07-24,09:16:00
10267.2,2017-07-24,09:17:00
10262.5,2017-07-24,09:18:00
10267.55,2017-07-24,09:19:00
10273.8,2017-07-24,09:20:00
10274.45,2017-07-24,09:21:00
10268.35,2017-07-24,09:22:00
10266.05,2017-07-24,09:23:00
10273.25,2017-07-24,09:24:00
10275.7,2017-07-24,09:25:00
10273.65,2017-07-24,09:26:00
10274.55,2017-07-24,09:27:00
10272.7,2017-07-24,09:28:00
10273.8,2017-07-24,09:29:00
10274.8,2017-07-24,09:30:00
10277.35,2017-07-24,09:31:00
10281.9,2017-07-24,09:32:00
10281.9,2017-07-24,09:33:00
10280.9,2017-07-24,09:34:00
10277.75,2017-07-24,09:35:00
10274.35,2017-07-24,09:36:00
10276.25,2017-07-24,09:37:00
10279.1,2017-07-24,09:38:00
10276.45,2017-07-24,09:39:00
10276.25,2017-07-24,09:40:00
10277.45,2017-07-24,09:41:00
10276.05,2017-07-24,09:42:00
10273.5,2017-07-24,09:43:00
10273.6,2017-07-24,09:44:00
10275.9,2017-07-24,09:45:00
10279.0,2017-07-24,09:46:00
10280.75,2017-07-24,09:47:00
10282.9,2017-07-24,09:48:00
10285.4,2017-07-24,09:49:00
10288.8,2017-07-24,09:50:00
10284.8,2017-07-24,09:51:00
10289.1,2017-07-24,09:52:00
10291.8,2017-07-24,09:53:00
10290.1,2017-07-24,09:54:00
10287.35,2017-07-24,09:55:00
10283.45,2017-07-24,09:56:00
10285.45,2017-07-24,09:57:00
10288.6,2017-07-24,09:58:00
10287.8,2017-07-24,09:59:00
10288.8,2017-07-24,10:00:00
10289.95,2017-07-24,10:01:00
10289.35,2017-07-24,10:02:00
10288.35,2017-07-24,10:03:00
10290.05,2017-07-24,10:04:00
10292.05,2017-07-24,10:05:00
10292.6,2017-07-24,10:06:00
10292.5,2017-07-24,10:07:00
10292.05,2017-07-24,10:08:00
10290.65,2017-07-24,10:09:00
10288.7,2017-07-24,10:10:00
10287.85,2017-07-24,10:11:00
10287.45,2017-07-24,10:12:00
10288.25,2017-07-24,10:13:00
10289.25,2017-07-24,10:14:00
10333.4,2017-07-25,09:15:00
10333.95,2017-07-25,09:16:00
10328.35,2017-07-25,09:17:00
10332.95,2017-07-25,09:18:00
10325.45,2017-07-25,09:19:00
10328.25,2017-07-25,09:20:00
10323.6,2017-07-25,09:21:00
10321.75,2017-07-25,09:22:00
10323.1,2017-07-25,09:23:00
10321.75,2017-07-25,09:24:00
10325.65,2017-07-25,09:25:00
10322.7,2017-07-25,09:26:00
10319.55,2017-07-25,09:27:00
10316.1,2017-07-25,09:28:00
10315.15,2017-07-25,09:29:00
10316.9,2017-07-25,09:30:00
10322.0,2017-07-25,09:31:00
10325.1,2017-07-25,09:32:00
10324.55,2017-07-25,09:33:00
10326.25,2017-07-25,09:34:00
10327.35,2017-07-25,09:35:00
10325.25,2017-07-25,09:36:00
10325.4,2017-07-25,09:37:00
10326.0,2017-07-25,09:38:00
10323.7,2017-07-25,09:39:00
10323.8,2017-07-25,09:40:00
10324.8,2017-07-25,09:41:00
10324.85,2017-07-25,09:42:00
10326.4,2017-07-25,09:43:00
10324.05,2017-07-25,09:44:00
10320.5,2017-07-25,09:45:00
10316.7,2017-07-25,09:46:00
10313.15,2017-07-25,09:47:00
10309.8,2017-07-25,09:48:00
10305.95,2017-07-25,09:49:00
10299.4,2017-07-25,09:50:00
10296.95,2017-07-25,09:51:00
10298.35,2017-07-25,09:52:00
10294.9,2017-07-25,09:53:00
10295.45,2017-07-25,09:54:00
10304.45,2017-07-25,09:55:00
10306.75,2017-07-25,09:56:00
10308.4,2017-07-25,09:57:00
10308.5,2017-07-25,09:58:00
10306.35,2017-07-25,09:59:00
10306.65,2017-07-25,10:00:00
10308.4,2017-07-25,10:01:00
10309.35,2017-07-25,10:02:00
10307.95,2017-07-25,10:03:00
10308.8,2017-07-25,10:04:00
10308.6,2017-07-25,10:05:00
10307.2,2017-07-25,10:06:00
10306.7,2017-07-25,10:07:00
10304.1,2017-07-25,10:08:00
10304.5,2017-07-25,10:09:00
10304.75,2017-07-25,10:10:00
10309.0,2017-07-25,10:11:00
10309.15,2017-07-25,10:12:00
10309.25,2017-07-25,10:13:00
10309.85,2017-07-25,10:14:00
10321.3,2017-07-26,09:15:00
10321.2,2017-07-26,09:16:00
10314.4,2017-07-26,09:17:00
10313.65,2017-07-26,09:18:00
10316.35,2017-07-26,09:19:00
10317.75,2017-07-26,09:20:00
10320.3,2017-07-26,09:21:00
10324.8,2017-07-26,09:22:00
10326.0,2017-07-26,09:23:00
10326.4,2017-07-26,09:24:00
10327.8,2017-07-26,09:25:00
10326.6,2017-07-26,09:26:00
10330.05,2017-07-26,09:27:00
10328.7,2017-07-26,09:28:00
10330.95,2017-07-26,09:29:00
10331.0,2017-07-26,09:30:00
10329.8,2017-07-26,09:31:00
10328.45,2017-07-26,09:32:00
10327.05,2017-07-26,09:33:00
10327.75,2017-07-26,09:34:00
10325.55,2017-07-26,09:35:00
10326.45,2017-07-26,09:36:00
10325.6,2017-07-26,09:37:00
10325.85,2017-07-26,09:38:00
10327.0,2017-07-26,09:39:00
10324.8,2017-07-26,09:40:00
10325.4,2017-07-26,09:41:00
10326.4,2017-07-26,09:42:00
10324.75,2017-07-26,09:43:00
10327.85,2017-07-26,09:44:00
10326.9,2017-07-26,09:45:00
10326.85,2017-07-26,09:46:00
10327.1,2017-07-26,09:47:00
10326.9,2017-07-26,09:48:00
10328.85,2017-07-26,09:49:00
10328.45,2017-07-26,09:50:00
10328.2,2017-07-26,09:51:00
10328.3,2017-07-26,09:52:00
10330.5,2017-07-26,09:53:00
10331.05,2017-07-26,09:54:00
10330.35,2017-07-26,09:55:00
10329.95,2017-07-26,09:56:00
10329.0,2017-07-26,09:57:00
10330.3,2017-07-26,09:58:00
10330.75,2017-07-26,09:59:00
10331.4,2017-07-26,10:00:00
10329.75,2017-07-26,10:01:00
10329.55,2017-07-26,10:02:00
10329.9,2017-07-26,10:03:00
10331.7,2017-07-26,10:04:00
10333.05,2017-07-26,10:05:00
10333.25,2017-07-26,10:06:00
10331.45,2017-07-26,10:07:00
10328.8,2017-07-26,10:08:00
10327.35,2017-07-26,10:09:00
10327.1,2017-07-26,10:10:00
10326.0,2017-07-26,10:11:00
10327.3,2017-07-26,10:12:00
10327.7,2017-07-26,10:13:00
10325.5,2017-07-26,10:14:00
10397.65,2017-07-27,09:15:00
10400.9,2017-07-27,09:16:00
10403.4,2017-07-27,09:17:00
10399.3,2017-07-27,09:18:00
10403.05,2017-07-27,09:19:00
10403.55,2017-07-27,09:20:00
10405.65,2017-07-27,09:21:00
10408.5,2017-07-27,09:22:00
10410.8,2017-07-27,09:23:00
10413.75,2017-07-27,09:24:00
10412.9,2017-07-27,09:25:00
10415.25,2017-07-27,09:26:00
10417.55,2017-07-27,09:27:00
10411.45,2017-07-27,09:28:00
10409.65,2017-07-27,09:29:00
10410.4,2017-07-27,09:30:00
10408.95,2017-07-27,09:31:00
10406.3,2017-07-27,09:32:00
10406.6,2017-07-27,09:33:00
10411.9,2017-07-27,09:34:00
10412.6,2017-07-27,09:35:00
10413.5,2017-07-27,09:36:00
10417.65,2017-07-27,09:37:00
10418.0,2017-07-27,09:38:00
10418.15,2017-07-27,09:39:00
10418.25,2017-07-27,09:40:00
10416.5,2017-07-27,09:41:00
10416.8,2017-07-27,09:42:00
10415.6,2017-07-27,09:43:00
10417.4,2017-07-27,09:44:00
10419.0,2017-07-27,09:45:00
10416.6,2017-07-27,09:46:00
10419.1,2017-07-27,09:47:00
10419.65,2017-07-27,09:48:00
10418.65,2017-07-27,09:49:00
10422.8,2017-07-27,09:50:00
10422.65,2017-07-27,09:51:00
10423.35,2017-07-27,09:52:00
10422.75,2017-07-27,09:53:00
10425.6,2017-07-27,09:54:00
10426.9,2017-07-27,09:55:00
10426.2,2017-07-27,09:56:00
10427.45,2017-07-27,09:57:00
10428.5,2017-07-27,09:58:00
10427.95,2017-07-27,09:59:00
10428.75,2017-07-27,10:00:00
10428.45,2017-07-27,10:01:00
10425.7,2017-07-27,10:02:00
10424.2,2017-07-27,10:03:00
10421.1,2017-07-27,10:04:00
10422.95,2017-07-27,10:05:00
10422.8,2017-07-27,10:06:00
10421.65,2017-07-27,10:07:00
10414.8,2017-07-27,10:08:00
10415.65,2017-07-27,10:09:00
10413.9,2017-07-27,10:10:00
10414.05,2017-07-27,10:11:00
10416.75,2017-07-27,10:12:00
