epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
44,0.00979821,1.0,1.0,0.848079,0.73828125,0.768166089965
45,0.0088075,1.0,1.0,0.881291,0.703125,0.739726027397
46,0.00804417,1.0,1.0,0.57968,0.8203125,0.843537414966
47,0.0065816,1.0,1.0,0.587748,0.7890625,0.8
48,0.00544709,1.0,1.0,0.673894,0.78125,0.805555555556
49,0.00560322,1.0,1.0,0.718627,0.78515625,0.816053511706
50,0.0049358,1.0,1.0,0.49032,0.84375,0.870967741935
51,0.00469241,1.0,1.0,0.478764,0.83984375,0.856140350877
52,0.00401069,1.0,1.0,0.736766,0.765625,0.787234042553
53,0.00389612,1.0,1.0,0.492956,0.84375,0.864864864865
54,0.0038585,1.0,1.0,0.527621,0.84375,0.856115107914
55,0.00343332,1.0,1.0,0.422309,0.84375,0.857142857143
56,0.00312399,1.0,1.0,0.578486,0.8125,0.824817518248
57,0.00328396,1.0,1.0,0.559828,0.8046875,0.84076433121
58,0.00304429,1.0,1.0,0.616422,0.8125,0.833333333333
59,0.00295771,1.0,1.0,0.512739,0.83203125,0.85618729097
60,0.00271447,1.0,1.0,0.574308,0.81640625,0.831541218638
61,0.00255811,1.0,1.0,0.390272,0.86328125,0.876325088339
62,0.00268123,1.0,1.0,0.594,0.79296875,0.808664259928
63,0.00228499,1.0,1.0,0.607566,0.8125,0.830985915493
64,0.00226824,1.0,1.0,0.576221,0.83203125,0.849122807018
65,0.00213917,1.0,1.0,0.550811,0.828125,0.846153846154
66,0.00214904,1.0,1.0,0.358576,0.89453125,0.902527075812
67,0.0022335,1.0,1.0,0.48728,0.84375,0.84375
68,0.00190793,1.0,1.0,0.562827,0.8515625,0.87074829932
69,0.00190534,1.0,1.0,0.449616,0.85546875,0.868327402135
70,0.00176292,1.0,1.0,0.384077,0.8671875,0.88275862069
71,0.00179711,1.0,1.0,0.512237,0.8359375,0.856164383562
72,0.0017721,1.0,1.0,0.583938,0.828125,0.852348993289
73,0.00174661,1.0,1.0,0.541462,0.83984375,0.862876254181
74,0.00172062,1.0,1.0,0.506672,0.84375,0.859154929577
75,0.00163414,1.0,1.0,0.579517,0.828125,0.847222222222
76,0.00164382,1.0,1.0,0.683758,0.8125,0.81954887218
77,0.00151545,1.0,1.0,0.729882,0.8125,0.813953488372
78,0.00157901,1.0,1.0,0.614676,0.8125,0.847133757962
79,0.00161473,1.0,1.0,0.524927,0.82421875,0.845360824742
80,0.00155379,1.0,1.0,0.588933,0.828125,0.849315068493
81,0.0015686,1.0,1.0,0.486797,0.85546875,0.868327402135
82,0.00141287,1.0,1.0,0.39814,0.86328125,0.882943143813
83,0.00143062,1.0,1.0,0.351642,0.88671875,0.90365448505
84,0.00136012,1.0,1.0,0.436251,0.8515625,0.857142857143
85,0.00128527,1.0,1.0,0.59489,0.8046875,0.81884057971
86,0.00132702,1.0,1.0,0.658282,0.828125,0.835820895522
87,0.00139619,1.0,1.0,0.69436,0.80078125,0.825938566553
88,0.00127274,1.0,1.0,0.527342,0.84375,0.868421052632
89,0.00126006,1.0,1.0,0.712227,0.80859375,0.809338521401
90,0.00133979,1.0,1.0,0.490345,0.87109375,0.871595330739
91,0.0010644,1.0,1.0,0.787414,0.7734375,0.7734375
92,0.00134272,1.0,1.0,0.598932,0.83984375,0.865573770492
93,0.00112414,1.0,1.0,0.719418,0.8046875,0.814814814815
94,0.00112031,1.0,1.0,0.53447,0.8515625,0.856060606061
95,0.00123134,1.0,1.0,0.582283,0.83984375,0.848708487085
96,0.00111359,1.0,1.0,0.573301,0.83984375,0.857142857143
97,0.0011681,1.0,1.0,0.664265,0.8125,0.823529411765
98,0.00119235,1.0,1.0,0.503692,0.85546875,0.876254180602
99,0.00115953,1.0,1.0,0.620801,0.85546875,0.86925795053
