epoch,train_ls,test_ls,test_acc
1,2.2448888100868416,2.197988595736861,0.16872427983539096
2,2.0450451295237895,1.9375464301786305,0.3117283950617284
3,1.859698446328975,1.8652205311773735,0.3559670781893004
4,1.8079352713813466,1.8396922357595016,0.35699588477366256
5,1.753210312078807,1.833786749146848,0.3405349794238683
6,1.731412577235009,1.782507043393183,0.38580246913580246
7,1.71192690853245,1.7711590184320394,0.3775720164609053
8,1.6940908964015235,1.7441855643113209,0.4094650205761317
9,1.6910998269546131,1.7480248948980752,0.4156378600823045
10,1.674815358209216,1.7449824263345557,0.4022633744855967
11,1.6533963000478824,1.7298222061997823,0.411522633744856
12,1.6560002457011829,1.7016442206692057,0.4156378600823045
13,1.65536815174355,1.711851337411031,0.38477366255144035
14,1.6441686921868444,1.6893872544476034,0.4269547325102881
15,1.627371050109548,1.6998992025269648,0.4166666666666667
16,1.6371122815392234,1.6982673102062302,0.4053497942386831
17,1.6067372156568795,1.6639750875348662,0.4002057613168724
18,1.612102033678165,1.6807797081891156,0.39300411522633744
19,1.5926842187061783,1.6387555003166199,0.4022633744855967
20,1.5835570353121797,1.6406701757292812,0.4269547325102881
21,1.597486142284614,1.6408912561787867,0.41460905349794236
22,1.5885817531711799,1.6301020958955272,0.4166666666666667
23,1.5781186686074438,1.7058645896536946,0.3991769547325103
24,1.5937580343120354,1.6231826227464916,0.43106995884773663
25,1.577178859513653,1.6135549222966157,0.4269547325102881
26,1.5648009304172736,1.6607057252753172,0.4166666666666667
27,1.5555491043516427,1.6547215691625827,0.4279835390946502
28,1.5381017292826629,1.6222567717705705,0.41975308641975306
29,1.54746366630901,1.6119069246548408,0.43415637860082307
30,1.5363814949004118,1.6424926703090592,0.4207818930041152
