epoch,train_ls,test_ls,test_acc
1,2.2541189193725586,2.203950420696549,0.2139917695473251
2,2.139075801392232,2.097831918854159,0.2664609053497942
3,2.0401077378879893,2.0009271111875897,0.3508230452674897
4,1.9965323613694876,1.9969935014292046,0.3765432098765432
5,1.8999651424155748,1.8063510998531624,0.4176954732510288
6,1.807206904592593,1.7338232325980203,0.4207818930041152
7,1.7503535402707817,1.6815397197940223,0.4825102880658436
8,1.7486615565197527,1.6889210314079812,0.46399176954732513
9,1.7240974302134238,1.6664805412139176,0.48148148148148145
10,1.7130100490633122,1.6892441392036868,0.47530864197530864
11,1.709728704503745,1.6580439012942245,0.4732510288065844
12,1.6861701021509723,1.635274655802689,0.4794238683127572
13,1.6911091449832127,1.654732398941745,0.47530864197530864
14,1.6837932462534628,1.6050637078781922,0.5113168724279835
15,1.6657490109609179,1.667905377415718,0.492798353909465
16,1.6972966371488964,1.6228684294018358,0.49691358024691357
17,1.686899826546346,1.6449052655663141,0.4783950617283951
18,1.6832904116181302,1.6249610224562416,0.5061728395061729
19,1.683416819769489,1.619197628196375,0.5195473251028807
20,1.6936076712017216,1.6043510632167872,0.5092592592592593
21,1.657461525980106,1.6321939275036623,0.46810699588477367
22,1.6464173793792725,1.5846406930268055,0.5092592592592593
23,1.6544707983978524,1.6200563811654907,0.49897119341563784
24,1.6527577234693795,1.584728864845609,0.5216049382716049
25,1.6597903957051678,1.6102541618417074,0.5195473251028807
26,1.6525391478183842,1.5713609691111394,0.5246913580246914
27,1.656561122452917,1.7024523008829404,0.4382716049382716
28,1.639427949574368,1.582348521162637,0.49691358024691357
29,1.6102538522609995,1.5551644619247673,0.5185185185185185
30,1.6060701992886126,1.586223592866718,0.5123456790123457
