epoch,train_ls,test_ls,test_acc
1,2.251657497784323,2.2274518368666065,0.1728395061728395
2,2.1795039610429243,2.1344395891874415,0.25205761316872427
3,2.0395068422821927,1.946216831359353,0.3775720164609053
4,1.8305424983836402,1.7519964150348564,0.40329218106995884
5,1.6948200257356503,1.6349656615912178,0.46296296296296297
6,1.616688203220525,1.6023871815560287,0.4722222222222222
7,1.572011773251305,1.5608652108751329,0.4711934156378601
8,1.524620206888057,1.5257206683970772,0.492798353909465
9,1.4987743398374762,1.4977497249389442,0.492798353909465
10,1.462458671617114,1.473712495581818,0.5041152263374485
11,1.4433463565574205,1.4476529000855891,0.5133744855967078
12,1.413046809760007,1.3944169009610274,0.5216049382716049
13,1.4148125155898166,1.3937145806092064,0.5164609053497943
14,1.4007998655650242,1.3852174267217847,0.5030864197530864
15,1.4056559870065737,1.3762886370354956,0.5205761316872428
16,1.4002309466196485,1.3699570476918754,0.5288065843621399
17,1.4014574190801825,1.3607132086882927,0.5318930041152263
18,1.3818375241657919,1.4009020082554837,0.5154320987654321
19,1.398197657805829,1.390756122587793,0.5370370370370371
20,1.3885790730310865,1.3488924671750162,0.5442386831275721
21,1.3992344594198811,1.3783518203927987,0.5216049382716049
22,1.3987635625295403,1.362096471404906,0.5308641975308642
23,1.3930157043717124,1.3726345887877154,0.5349794238683128
24,1.3947916838748395,1.3478911213199283,0.5370370370370371
25,1.3855049176649614,1.3489669896609537,0.5257201646090535
26,1.3823690246944584,1.349692058965081,0.5576131687242798
27,1.3836278984369326,1.3329603837835584,0.5493827160493827
28,1.383504698591784,1.363567533668077,0.5288065843621399
29,1.3692131436560764,1.3405196420908734,0.529835390946502
30,1.3840782578326454,1.3501168271910433,0.5339506172839507
