epoch,train_ls,test_ls,test_acc
1,2.2765782356262205,2.1992261203718773,0.13786008230452676
2,2.1208528876304626,2.0758502700446564,0.22016460905349794
3,2.0463466962178547,2.0522880712409077,0.21502057613168724
4,2.0142657697200774,2.0351121353269113,0.2397119341563786
5,2.0053005357583364,2.0310346036536213,0.26851851851851855
6,1.999097905556361,2.025126919089031,0.2602880658436214
7,1.9837368448575339,2.012274436897947,0.25617283950617287
8,1.974860954284668,1.9918514844873314,0.2880658436213992
9,1.9713209907213847,1.9947712131672435,0.2962962962962963
10,1.9690476497014364,1.987989486727879,0.2757201646090535
11,1.9571509142716725,1.9845103733279885,0.29835390946502055
12,1.9549409866333007,1.9912519068323045,0.29835390946502055
13,1.9529070436954499,2.0218263493214614,0.2993827160493827
14,1.928934375445048,1.9132628629421011,0.404320987654321
15,1.8157447218894958,1.8581987347898414,0.37037037037037035
16,1.7837904512882232,1.8460784751400658,0.3734567901234568
17,1.7516577283541361,1.7971292317772107,0.4002057613168724
18,1.730433330933253,1.7837580856196429,0.4207818930041152
19,1.7216293613115947,1.7786392760558873,0.4094650205761317
20,1.702791025241216,1.78592833048001,0.38786008230452673
21,1.7124597529570262,1.7997031283446054,0.4053497942386831
22,1.6952141841252646,1.7769054365018575,0.4053497942386831
23,1.6809762120246887,1.7654890741217775,0.4002057613168724
24,1.6629435817400615,1.71138862805602,0.4063786008230453
25,1.654004051287969,1.7837018540719287,0.39609053497942387
26,1.6526703357696533,1.677261113032024,0.4454732510288066
27,1.635803904136022,1.6750055484036788,0.4434156378600823
28,1.6078514118989309,1.6865397392630332,0.42489711934156377
29,1.6001678069432577,1.6419558667313354,0.4403292181069959
30,1.5859953502813975,1.6417045691414687,0.4537037037037037
