epoch,train_ls,test_ls,test_acc
1,2.2615298751957162,2.231347617911704,0.23868312757201646
2,2.1798356613837,2.1462855875001523,0.26851851851851855
3,2.0585254805147155,2.020374055997825,0.32613168724279834
4,1.9397606632926248,1.8892950314430543,0.3611111111111111
5,1.8490272208678822,1.8438672729549401,0.3786008230452675
6,1.8010588736573527,1.8263720058195998,0.3786008230452675
7,1.726496700412971,1.7743939134453275,0.39609053497942387
8,1.6936298727003996,1.783000374415989,0.4125514403292181
9,1.6586539528586648,1.690107451922379,0.39609053497942387
10,1.6415165721877547,1.6722756197499762,0.4218106995884774
11,1.6220518527937329,1.6606165704723648,0.40329218106995884
12,1.6043595213535404,1.679946460692143,0.404320987654321
13,1.6107726767043438,1.6751200166404432,0.4207818930041152
14,1.6250558480743533,1.65136091583006,0.4351851851851852
15,1.7251386652308063,1.6973695319391204,0.3950617283950617
16,1.696188753301447,1.6691592870617415,0.3888888888888889
17,1.6404200841572658,1.679118610424116,0.4002057613168724
18,1.628218359198452,1.6403496680903888,0.4074074074074074
19,1.62471378046619,1.6291978535292202,0.4403292181069959
20,1.6155201285338598,1.6385675949339635,0.4228395061728395
21,1.6032893874428489,1.6366831756085771,0.411522633744856
22,1.6103651277289903,1.6267836855977407,0.43621399176954734
23,1.6013964050072285,1.6403632667806736,0.42901234567901236
24,1.5766853547293294,1.6029810952942496,0.4331275720164609
25,1.5832971472385502,1.6126981146533976,0.4269547325102881
26,1.5835399588277517,1.567898586037887,0.44135802469135804
27,1.6273719456570208,1.608627463859571,0.39814814814814814
28,1.5581295795677121,1.5749866433993533,0.41872427983539096
29,1.5557456361360786,1.50452855123023,0.45267489711934156
30,1.4925713411047439,1.513357526942735,0.448559670781893
