epoch,train_ls,test_ls,test_acc
1,2.2795048276583354,2.2561647154912046,0.17386831275720166
2,2.1761380076408385,2.151942133136983,0.23045267489711935
3,2.052428072690964,2.0577744093221524,0.3271604938271605
4,1.968377794822057,1.976277744880429,0.3724279835390947
5,1.889802199602127,1.9043869225292969,0.39300411522633744
6,1.810240876674652,1.8366869673834263,0.4331275720164609
7,1.7483141640822093,1.8210132773084098,0.4279835390946502
8,1.7278927167256672,1.7658750631697016,0.43930041152263377
9,1.69629820783933,1.723991975973939,0.45781893004115226
10,1.6681475381056468,1.7145615791932607,0.4609053497942387
11,1.6525104522705079,1.6896763686636853,0.45267489711934156
12,1.6497211635112763,1.6749311337810884,0.4609053497942387
13,1.6389821330706278,1.6750977316645161,0.46399176954732513
14,1.6494191904862723,1.6860014591385215,0.455761316872428
15,1.6247108995914459,1.666175632496123,0.4660493827160494
16,1.6356512308120728,1.6859000859467825,0.44650205761316875
17,1.6142315169175465,1.6664993393909446,0.4711934156378601
18,1.6016287962595621,1.6520517818675733,0.4722222222222222
19,1.6002131621042888,1.6476753915012374,0.4660493827160494
20,1.5939230859279632,1.6398007283677105,0.4732510288065844
21,1.6017490605513254,1.6333698752822945,0.47016460905349794
22,1.6012739857037863,1.634176939733541,0.47016460905349794
23,1.591158002614975,1.630661415902001,0.4897119341563786
24,1.5771331588427226,1.6278313932281157,0.4742798353909465
25,1.5865559081236522,1.636984606963341,0.4722222222222222
26,1.5777303814888,1.62109284447851,0.4742798353909465
27,1.5792907496293387,1.6127969307955279,0.48045267489711935
28,1.5686070322990417,1.6263597391530442,0.4783950617283951
29,1.5772102653980256,1.6243692906515925,0.4742798353909465
30,1.5681693216164907,1.603985881153111,0.49897119341563784
