epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
26,0.693189,0.514285714286,0.625,0.696747,0.4921875,0.659685863874
27,0.697493,0.471428571429,0.621160409556,0.687258,0.5546875,0.713567839196
28,0.689139,0.542857142857,0.690322580645,0.703375,0.47265625,0.641909814324
29,0.69245,0.514285714286,0.670967741935,0.702724,0.48046875,0.64907651715
30,0.686426,0.561904761905,0.708860759494,0.690568,0.5390625,0.700507614213
31,0.691836,0.533333333333,0.689873417722,0.703494,0.48046875,0.64907651715
32,0.693192,0.533333333333,0.687898089172,0.694555,0.51953125,0.683804627249
33,0.698899,0.519047619048,0.67731629393,0.691202,0.53515625,0.697201017812
34,0.694229,0.542857142857,0.692307692308,0.695812,0.50390625,0.67012987013
35,0.688201,0.533333333333,0.679738562092,0.697151,0.4921875,0.659685863874
36,0.687849,0.509523809524,0.643598615917,0.687508,0.5625,0.72
37,0.690315,0.533333333333,0.671140939597,0.688971,0.546875,0.707070707071
38,0.693741,0.514285714286,0.640845070423,0.695354,0.4921875,0.659685863874
39,0.69478,0.528571428571,0.655052264808,0.689274,0.546875,0.707070707071
40,0.687329,0.528571428571,0.657439446367,0.693664,0.50390625,0.67012987013
41,0.69555,0.480952380952,0.622837370242,0.693834,0.5078125,0.673575129534
42,0.696981,0.485714285714,0.635135135135,0.689087,0.55078125,0.710327455919
43,0.692686,0.547619047619,0.68438538206,0.687315,0.55859375,0.71679197995
44,0.691776,0.538095238095,0.684039087948,0.687697,0.55078125,0.710327455919
45,0.694895,0.504761904762,0.653333333333,0.692089,0.53125,0.69387755102
46,0.68482,0.561904761905,0.699346405229,0.684638,0.5703125,0.726368159204
47,0.692009,0.533333333333,0.673333333333,0.695394,0.5,0.666666666667
48,0.694562,0.514285714286,0.668831168831,0.69408,0.515625,0.680412371134
49,0.693538,0.542857142857,0.671232876712,0.686845,0.55859375,0.71679197995
50,0.694814,0.52380952381,0.662162162162,0.684443,0.57421875,0.72952853598
51,0.69035,0.519047619048,0.648083623693,0.690756,0.53515625,0.697201017812
52,0.690717,0.566666666667,0.682926829268,0.694051,0.515625,0.680412371134
53,0.696017,0.52380952381,0.652777777778,0.683803,0.5703125,0.726368159204
54,0.694697,0.504761904762,0.636363636364,0.693859,0.5234375,0.687179487179
55,0.690464,0.509523809524,0.63082437276,0.695828,0.515625,0.680412371134
56,0.688513,0.557142857143,0.693069306931,0.69652,0.5078125,0.673575129534
57,0.688946,0.571428571429,0.701986754967,0.684951,0.56640625,0.72319201995
58,0.694036,0.509523809524,0.655518394649,0.690231,0.52734375,0.690537084399
59,0.685204,0.552380952381,0.682432432432,0.686747,0.55078125,0.710327455919
60,0.689697,0.557142857143,0.684745762712,0.695353,0.515625,0.680412371134
61,0.684785,0.52380952381,0.655172413793,0.686664,0.5625,0.72
62,0.68394,0.52380952381,0.659863945578,0.693646,0.515625,0.680412371134
63,0.685298,0.547619047619,0.688524590164,0.688294,0.54296875,0.703797468354
64,0.687752,0.552380952381,0.688741721854,0.685594,0.55859375,0.71679197995
65,0.687448,0.533333333333,0.671140939597,0.690251,0.53125,0.69387755102
66,0.691561,0.566666666667,0.682926829268,0.692246,0.5234375,0.687179487179
67,0.699977,0.495238095238,0.615942028986,0.696576,0.49609375,0.66318537859
68,0.68956,0.547619047619,0.654545454545,0.687707,0.55859375,0.71679197995
69,0.688821,0.552380952381,0.656934306569,0.691991,0.5234375,0.687179487179
70,0.691383,0.528571428571,0.62641509434,0.687253,0.546875,0.707070707071
71,0.693493,0.538095238095,0.652329749104,0.687047,0.55078125,0.710327455919
72,0.692596,0.533333333333,0.652482269504,0.685037,0.5625,0.72
73,0.687237,0.585714285714,0.694736842105,0.681216,0.58203125,0.735802469136
74,0.691121,0.528571428571,0.662116040956,0.687382,0.54296875,0.703797468354
75,0.687734,0.571428571429,0.69387755102,0.68904,0.55078125,0.710327455919
76,0.689119,0.561904761905,0.684931506849,0.699299,0.49609375,0.66318537859
77,0.682486,0.57619047619,0.694158075601,0.704199,0.47265625,0.641909814324
78,0.6901,0.538095238095,0.664359861592,0.675651,0.609375,0.757281553398
79,0.695977,0.509523809524,0.63082437276,0.685945,0.5703125,0.726368159204
80,0.697598,0.5,0.628975265018,0.688013,0.546875,0.707070707071
81,0.697029,0.504761904762,0.636363636364,0.688475,0.54296875,0.703797468354
82,0.691682,0.538095238095,0.652329749104,0.684423,0.56640625,0.72319201995
83,0.692787,0.519047619048,0.613026819923,0.685607,0.56640625,0.72319201995
84,0.694493,0.571428571429,0.656488549618,0.693214,0.5078125,0.673575129534
85,0.690408,0.538095238095,0.644688644689,0.694547,0.51953125,0.683804627249
86,0.690057,0.552380952381,0.654411764706,0.697167,0.5,0.666666666667
87,0.692552,0.528571428571,0.662116040956,0.688584,0.54296875,0.703797468354
88,0.69976,0.514285714286,0.640845070423,0.68182,0.57421875,0.72952853598
89,0.688482,0.509523809524,0.641114982578,0.705933,0.46484375,0.634666666667
90,0.692773,0.538095238095,0.675585284281,0.697758,0.4921875,0.659685863874
91,0.6925,0.52380952381,0.664429530201,0.701921,0.48046875,0.64907651715
92,0.684668,0.571428571429,0.685314685315,0.680745,0.58203125,0.735802469136
93,0.677364,0.557142857143,0.666666666667,0.692794,0.51171875,0.677002583979
94,0.690041,0.547619047619,0.666666666667,0.69327,0.5,0.666666666667
95,0.687183,0.547619047619,0.664310954064,0.69735,0.51171875,0.677002583979
96,0.696049,0.509523809524,0.614232209738,0.688728,0.5390625,0.700507614213
97,0.694905,0.504761904762,0.638888888889,0.700859,0.484375,0.652631578947
98,0.692588,0.557142857143,0.659340659341,0.686275,0.56640625,0.72319201995
99,0.691737,0.519047619048,0.630036630037,0.68848,0.54296875,0.703797468354
