Open,High,Low,Close,Adj Close,Volume,Date
0.609547207242435,0.6441554716410506,0.6331955198075622,0.6488994444805304,0.629957678950808,0.7005290076168317,2020-03-11
0.5028023268695556,0.5764279314684099,0.5013380440502142,0.4943908614928353,0.47904240210996146,0.631231204864236,2020-03-12
0.5380403695884649,0.5290120796023299,0.4866804387388717,0.5800739890717057,0.5686920409773639,0.6151634216476063,2020-03-13
0.2739161595230112,0.37777339747439864,0.27514901957508886,0.299314774811886,0.29344181737329217,0.568694163355796,2020-03-16
0.2949172198629078,0.36955819003276114,0.327758149790774,0.3859075449348242,0.3783353415337522,0.6313629080053559,2020-03-17
0.2607099293601502,0.26146578133650555,0.0947573321899915,0.1957432133967187,0.1919024413030725,0.7518712821300788,2020-03-18
0.1432713142130075,0.14903933991701485,0.13654053712937675,0.15881390976782694,0.15569777064565132,0.6799174660315649,2020-03-19
0.13083809906328941,0.183452994908506,0.08916191743624152,0.10254079974891608,0.10052881847745893,1.0,2020-03-20
0.02937575007473101,0.0,0.0,0.0,0.0,0.6611936694690168,2020-03-23
0.0,0.07387280750544037,0.061367202979370664,0.13437634570376872,0.13173968776490727,0.6378822134907918,2020-03-24
0.0393609532855743,0.24102459222298303,0.09737254104940592,0.25280456925358236,0.24784426440099527,0.7236648594068968,2020-03-25
0.2402886302801108,0.3183258151468763,0.2674248730677105,0.3698381186027313,0.3625813412763728,0.5445485874838115,2020-03-26
0.21664630424805367,0.2517626964831746,0.2805619822132388,0.29276582964007913,0.2870213464605983,0.5182079592598283,2020-03-27
0.26206280393109194,0.2865644590760177,0.29880793620301,0.3389728210170268,0.332321676611495,0.4107601466294971,2020-03-30
0.33047738493660717,0.29917844964437124,0.32155449944920994,0.31750651535751606,0.31127665216274253,0.5996663520424962,2020-03-31
0.21278103258645575,0.20680508973705117,0.2395085857362537,0.24025231639164576,0.2355382320600381,0.4393177777289988,2020-04-01
0.17103655081172967,0.19354418736318887,0.2004622553345899,0.22260630585567004,0.21823848994319792,0.5270540202383827,2020-04-02
0.16047158634102918,0.13810718185614732,0.17114704471190476,0.17354926772433546,0.17014399048886972,0.3407818776477819,2020-04-03
0.20311795173040256,0.24542337534969907,0.2502736317715395,0.309502197631987,0.303429328519148,0.5321026406479794,2020-04-06
0.3331830357805491,0.30396534037243916,0.30355187681605283,0.2993754731649435,0.2935012619375722,0.4885089009372873,2020-04-07
0.2781034552414576,0.3832718517065729,0.3368203403483666,0.438663574011556,0.4300563257855224,0.48087011875233227,2020-04-08
0.36693943362495385,0.378290907177829,0.41904870617692286,0.4110121431866746,0.4029474978097563,0.4317009460675637,2020-04-09
0.36590868140880217,0.3487288933178867,0.40518178856899445,0.3993087419877711,0.39147359777463,0.1782602015058059,2020-04-13
0.39799008232747507,0.4179442121973375,0.45134412269394353,0.4689224432345486,0.45972154480759975,0.42169150734245014,2020-04-14
0.4198286411302376,0.41897923160419814,0.45055343499052936,0.45958405713343514,0.4505662575616646,0.4829334679632109,2020-04-15
0.4543580539877853,0.5421437772838805,0.4840651370757362,0.5891698593445207,0.5776094583720891,0.5471826503062098,2020-04-16
0.6121884729345956,0.5842550313086955,0.5606373017132495,0.56479299363352,0.5537109116497149,0.37978795794279696,2020-04-17
0.5057013297647248,0.540979257070058,0.5483517595121494,0.5367777428022024,0.5262453246941787,0.3014684900234871,2020-04-20
0.4575146957880217,0.454880566597616,0.4760369655781718,0.4529137152555132,0.4440268975204106,0.3058585947274842,2020-04-21
0.4580944570478789,0.49110545619867163,0.5094878812260857,0.535322277720503,0.5248184719632781,0.2084202208222666,2020-04-22
0.5200669841493586,0.4958922482218562,0.5316263016881925,0.5267721374573423,0.5164361472411632,0.2991636850538885,2020-04-23
0.5250274914768313,0.502296418463696,0.5445809587181207,0.5423564396048611,0.5317145909843022,0.2559870052900762,2020-04-24
0.5384268770950363,0.531470226017403,0.5594210161450633,0.578376100689685,0.5670275931775226,0.3445573676932195,2020-04-27
0.5813309796874184,0.5642019497965248,0.5532781522407922,0.5672185220284132,0.5560888774090963,0.3436134951818601,2020-04-28
