Open,High,Low,Close,Adj Close,Volume,Date
0.21983102467032029,0.14210318943459752,0.22064525962724482,0.16859252429366123,0.16859252429366123,0.2951514276084549,2020-03-11
0.06392478752812374,0.06773291494601098,0.09174812321254464,0.03637070610624921,0.03637070610624921,0.4977610862342915,2020-03-12
0.10537223428381906,0.092842865469953,0.09112766533285382,0.1715393225334158,0.1715393225334158,0.4703644855313207,2020-03-13
0.0,0.05741709523668328,0.06685276852850183,0.08964713324680178,0.08964713324680178,0.33338148201646683,2020-03-16
0.10353901480963548,0.13146742934985603,0.1382813991271934,0.1621559066069789,0.1621559066069789,0.48278684577976794,2020-03-17
0.09381479071099069,0.08732505319832386,0.051341676556952244,0.11205891655850223,0.11205891655850223,0.29943666040733785,2020-03-18
0.09596690499452272,0.11579376755660607,0.11299836181605406,0.11678943710745891,0.11678943710745891,0.30410708267128894,2020-03-19
0.11350234920392448,0.0570172307781665,0.1247091936520875,0.08607992529050569,0.08607992529050569,0.367711493090664,2020-03-20
0.07468523732304956,0.0,0.0,0.0,0.0,0.28282536472627473,2020-03-23
0.03953456439054179,0.055497819048703295,0.1050876717752965,0.14207051181849153,0.14207051181849153,0.3296740334151861,2020-03-24
0.10856057426363211,0.09052384684495716,0.14937177308353602,0.11198140971807981,0.11198140971807981,0.27666233328518464,2020-03-25
0.11127057202942249,0.1496202019773096,0.16814029850852244,0.22535865255008747,0.22535865255008747,0.23332851846501998,2020-03-26
0.16626812923680395,0.12171132226525107,0.21188157313468267,0.17836371108431834,0.17836371108431834,0.21719870961529203,2020-03-27
0.18117323857138531,0.12083166926511453,0.2121142300470367,0.19992244582715596,0.19992244582715596,0.23612114208676394,2020-03-30
0.18547746713844937,0.1329868410793192,0.2082364570541493,0.15269486550906552,0.15269486550906552,0.220087630603303,2020-03-31
0.09867690276031309,0.07061176821723049,0.14433071552887852,0.15471110833953486,0.15471110833953486,0.25605469690403965,2020-04-01
0.13231312940525145,0.1257897689120209,0.18714136250562263,0.18355950933791765,0.18355950933791765,0.19047619047619047,2020-04-02
0.15550780106461246,0.10219910809604117,0.16751984062883163,0.13633192901982719,0.13633192901982719,0.261495498098127,2020-04-03
0.1802965819025128,0.12538990445350415,0.222429120408946,0.20573865379729678,0.20573865379729678,0.3054552457990274,2020-04-06
0.23712735858407785,0.17712921723085137,0.27377079696589823,0.21496705604288885,0.21496705604288885,0.25331022196542924,2020-04-07
0.20891124909345454,0.18600567131531978,0.2550799027385233,0.2614967198040154,0.2614967198040154,0.18503538928210314,2020-04-08
