Open,High,Low,Close,Adj Close,Volume,Date
0.306797315762339,0.2427577396957698,0.34562381030454215,0.31315019568043484,0.30679560225173036,0.07114423977521074,2020-09-15
0.31006927467509904,0.2783280125270925,0.3400371609785289,0.28120365360836197,0.2754971769471989,0.13666874804870435,2020-09-16
0.21337703710503464,0.11624518476594095,0.20782102490763033,0.1749628803751895,0.17141211928499256,0.26451763971276926,2020-09-17
0.19738276566778273,0.11807853381316179,0.14078208544183574,0.10103991631469507,0.09898932780049104,0.409264751795192,2020-09-18
0.026899229600384492,0.02053557964520933,0.06256984732401458,0.08618129681047551,0.08443233692391978,0.280245082734936,2020-09-21
0.09233008790581596,0.03960403241667746,0.08379888744383444,0.13335800889737356,0.1306518736406656,0.245980330939744,2020-09-22
0.1508542785757688,0.053172158274005246,0.059217744068891305,0.0,0.0,0.15899157040274742,2020-09-23
0.0,0.0,0.04618241840738582,0.058320960125063166,0.05713727987417426,0.1538791757727131,2020-09-24
0.0574337225868055,0.0674735677957258,0.09981379729905211,0.15973242695036385,0.1564910078727782,0.13007336871682798,2020-09-25
0.22864414493241567,0.14924826534069432,0.22234642681478017,0.20950970920150083,0.2052582696891468,0.2523805807055885,2020-09-28
0.20901488744078622,0.14998182877756494,0.0,0.061292513979906794,0.06004884584697037,0.9630034342803622,2020-09-29
0.0912396198226686,0.07884128311491963,0.12253262951572806,0.11069824572043814,0.10845170746522607,0.6962222916016235,2020-09-30
0.15885141429439475,0.0843418898015378,0.18100561961058545,0.15564622156370334,0.15248763961799225,0.36118482672494534,2020-10-01
0.11232292720238084,0.08800886766845731,0.1582867873939095,0.14153041967069457,0.1386583304877677,0.20406650015610364,2020-10-02
0.16793901809616807,0.09974336470608643,0.17467393216175,0.19093615141122594,0.18706147176849316,0.17908991570402746,2020-10-05
0.19701918386284728,0.12907974718639814,0.18919904992011158,0.142644787792511,0.13974985310728774,0.22416484545738372,2020-10-06
0.13849499319289443,0.09277619069068271,0.1553072032001973,0.12072812563678685,0.11827792800313446,0.2648298470184202,2020-10-07
0.1515811648539807,0.09607638683916692,0.19776528343983704,0.18090627149487723,0.17723497156811502,0.17093349984389636,2020-10-08
0.2344600671530879,0.14961504705912965,0.24990687023464722,0.1979939106527301,0.19397612633360545,0.08488136122385263,2020-10-09
0.2268265132393974,0.18518531989045228,0.269646118257611,0.2470280918826558,0.24201486741621803,0.09030596315953793,2020-10-12
0.26535814194444435,0.17125069208716703,0.272997937363946,0.2470280918826558,0.24201486741621803,0.16976272244770527,2020-10-13
0.2809888315767608,0.22038881100333965,0.3351955497753378,0.2942050873795543,0.2882346837954336,0.14451295660318453,2020-10-14
0.2519083884784226,0.22625619940839312,0.30316573006490244,0.32243697457557224,0.31589358171835247,0.08519356852950359,2020-10-15
0.3304254184449404,0.279794579855878,0.36759760439839595,0.33952433032342466,0.33263417715890337,0.20906181704651888,2020-10-16
0.3685934653450519,0.28712909513467266,0.34934814847228823,0.2878901457492609,0.2820479906391378,0.27123009678426474,2020-10-19
0.2886223854904513,0.3230658699119528,0.35381752476285655,0.3439823696306913,0.3370019456118022,0.2702934748673119,2020-10-20
0.3962195812236483,0.4316097576806638,0.3720669806889642,0.46953923485534893,0.46001092361606927,0.3567358726194193,2020-10-21
0.49436559135013647,0.39970674248873844,0.4458098425162171,0.3848438566772955,0.3770339501848429,0.16020137371214485,2020-10-22
0.39949098547309037,0.3039971373680068,0.35083794056914436,0.3488111092185621,0.34173271595046506,0.15099125819544176,2020-10-23
0.29770998929222464,0.22368900715182385,0.318808120858709,0.28417520746320557,0.2784084632575252,0.16987980018732438,2020-10-26
0.29698282568235373,0.22112237444021024,0.2629421958961527,0.19947982928515212,0.19543176948876861,0.13311738994692476,2020-10-27
0.15194474665891616,0.07737443601365625,0.11210408483773542,0.0742942311610996,0.07278663235767488,0.1614111770215423,2020-10-28
