,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
87,1614558964.3876555,1372,1614558964,351598978,map,base_link,0.01914860893766069,0.020885518319673762,0.0,0.0,0.0,-0.5963734590321685,0.8027071055883376,"(2.2860128228656698, -3.6741141481929817e-09, 0.0, 0.0, 0.0, -2.8612309536252063e-08, -3.67411414819277e-09, 2.286012823579271, 0.0, 0.0, 0.0, 4.406478917456437e-08, 0.0, 0.0, 3.332190235297426e-07, 3.2514542788486764e-18, 9.390655972270732e-19, 0.0, 0.0, 0.0, 3.251454278848675e-18, 3.331050240780839e-07, -2.671213278242584e-26, 0.0, 0.0, 0.0, 9.390655972270728e-19, -2.671213278185854e-26, 3.331050240780839e-07, 0.0, -2.8612309536252053e-08, 4.4064789174564365e-08, 0.0, 0.0, 0.0, 0.001236384531126768)",-0.0005044847532335465,0.0017224928536725547,0.0,0.0,0.0,-8.369277673610469e-12,"(0.00040512436976387434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040512436976387434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.33161985267058e-07, 7.742177188254422e-27, 2.236049379945534e-27, 0.0, 0.0, 0.0, 7.74217718825442e-27, 3.3265204868084023e-07, -2.463087119538375e-34, 0.0, 0.0, 0.0, 2.2360493799455325e-27, -2.463087119538371e-34, 3.3265204868084023e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031841229036985735)"
88,1614558964.4532828,1373,1614558964,391625881,map,base_link,0.019178523380795967,0.0209043511292976,0.0,0.0,0.0,-0.5965408837296228,0.8025826898451527,"(2.288014271995319, -3.678633758533872e-09, 0.0, 0.0, 0.0, -2.851766853557228e-08, -3.6786337585336395e-09, 2.288014272712889, 0.0, 0.0, 0.0, 4.3600594766446144e-08, 0.0, 0.0, 3.332212988177141e-07, 3.205295662741827e-18, 9.580892476213415e-19, 0.0, 0.0, 0.0, 3.2052956627418307e-18, 3.331095620655272e-07, -2.741204674473864e-26, 0.0, 0.0, 0.0, 9.580892476213417e-19, -2.7412046744171337e-26, 3.331095620655272e-07, 0.0, -2.851766853557228e-08, 4.360059476644613e-08, 0.0, 0.0, 0.0, 0.0012339689369368695)",-0.0005059573195986423,0.0017406030363163935,0.0,0.0,0.0,-1.8833807808467117e-12,"(0.00041337629885104246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00041337629885104246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.33165393488892e-07, 7.594973923397974e-27, 2.2702000627237907e-27, 0.0, 0.0, 0.0, 7.59497392339798e-27, 3.3266550854855086e-07, -2.506898889971385e-34, 0.0, 0.0, 0.0, 2.2702000627237915e-27, -2.506898889971388e-34, 3.3266550854855086e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00032478272191341573)"
89,1614558964.4533193,1374,1614558964,431814909,map,base_link,0.019208347634555933,0.02092368555391386,0.0,0.0,0.0,-0.596375556864908,0.8027055469934608,"(2.2900238430359665, -3.683539460005582e-09, 0.0, 0.0, 0.0, -2.9544219780976967e-08, -3.6835394600053506e-09, 2.290023843757911, 0.0, 0.0, 0.0, 4.552266478586743e-08, 0.0, 0.0, 3.332100047465312e-07, 3.1998264965758112e-18, 9.24084425479959e-19, 0.0, 0.0, 0.0, 3.19982649657581e-18, 3.330870376797088e-07, -2.3977100017635898e-26, 0.0, 0.0, 0.0, 9.24084425479959e-19, -2.3977100017068676e-26, 3.330870376797088e-07, 0.0, -2.9544219780976967e-08, 4.552266478586743e-08, 0.0, 0.0, 0.0, 0.001227321885604535)",-0.0004560670342108999,0.001571922601946342,0.0,0.0,0.0,2.524242966165235e-12,"(0.0003754142357951807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003754142357951807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.331484763107017e-07, 7.64042349783745e-27, 2.206493572406229e-27, 0.0, 0.0, 0.0, 7.64042349783745e-27, 3.325986938504877e-07, -2.2214822277571656e-34, 0.0, 0.0, 0.0, 2.2064935724062284e-27, -2.221482227757167e-34, 3.325986938504877e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00029543991151456645)"
90,1614558964.4965675,1375,1614558964,452296019,map,base_link,0.019256141723897825,0.020954842709618303,0.0,0.0,0.0,-0.5961620005525126,0.8028641660313568,"(2.291048061131441, -3.6867132732710103e-09, 0.0, 0.0, 0.0, -3.390387533108546e-08, -3.686713273270777e-09, 2.291048061856221, 0.0, 0.0, 0.0, 5.2267385933744366e-08, 0.0, 0.0, 3.332429648051215e-07, 2.651501783616415e-18, 7.69367761478852e-19, 0.0, 0.0, 0.0, 2.651501783616414e-18, 3.3315269418762465e-07, -2.2574016292625486e-26, 0.0, 0.0, 0.0, 7.693677614788521e-19, -2.2574016292058043e-26, 3.3315269418762465e-07, 0.0, -3.3903875331085466e-08, 5.226738593374436e-08, 0.0, 0.0, 0.0, 0.001238981376841472)",-0.0010830137082437354,0.0037268763934732367,0.0,0.0,0.0,1.2660116943738e-06,"(0.0008899416251058934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008899416251058934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.331978172708617e-07, 7.269474230690985e-28, 2.1093324942138886e-28, 0.0, 0.0, 0.0, 7.269474230690985e-28, 3.3279258621373946e-07, -2.449095086757678e-35, 0.0, 0.0, 0.0, 2.109332494213889e-28, -2.449095086757678e-35, 3.3279258621373946e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006810459824483694)"
91,1614558964.5041587,1376,1614558964,491981983,map,base_link,0.019254508361527724,0.02095761908241994,0.0,0.0,0.0,-0.596000143558777,0.802984326670152,"(2.293032579705836, -3.6964285265046032e-09, 0.0, 0.0, 0.0, -3.8391464417186006e-08, -3.6964285265043737e-09, 2.2930325804392013, 0.0, 0.0, 0.0, 5.876346066922355e-08, 0.0, 0.0, 3.3322388000154976e-07, 3.156679386393191e-18, 9.459632233510923e-19, 0.0, 0.0, 0.0, 3.156679386393194e-18, 3.3311471041285485e-07, -2.7284893974217557e-26, 0.0, 0.0, 0.0, 9.459632233510927e-19, -2.7284893973650197e-26, 3.331147104128548e-07, 0.0, -3.839146441718601e-08, 5.8763460669223555e-08, 0.0, 0.0, 0.0, 0.001231671285170177)",-0.0005316302073784232,0.0017438852988076038,0.0,0.0,0.0,3.2630674257410354e-12,"(0.00042315375307291594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00042315375307291594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3316926002148814e-07, 7.430689587355418e-27, 2.226756961232656e-27, 0.0, 0.0, 0.0, 7.430689587355417e-27, 3.326807812181513e-07, -2.4682589975306026e-34, 0.0, 0.0, 0.0, 2.226756961232656e-27, -2.468258997530594e-34, 3.326807812181513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00033232496312732556)"
92,1614558964.5871105,1377,1614558964,535270214,map,base_link,0.01928569139285421,0.020977184134387525,0.0,0.0,0.0,-0.5963247911305604,0.8027432612505031,"(2.2951971049604736, -3.702023518359944e-09, 0.0, 0.0, 0.0, -3.5040900972183326e-08, -3.702023518359727e-09, 2.2951971056985325, 0.0, 0.0, 0.0, 5.287283691104272e-08, 0.0, 0.0, 9.946330903367936e-07, 1.0791907429461996e-16, 3.243867754461382e-17, 0.0, 0.0, 0.0, 1.0791907429461997e-16, 9.893424257558234e-07, -6.522874811197113e-25, 0.0, 0.0, 0.0, 3.243867754461382e-17, -6.522874811197113e-25, 9.893424257558234e-07, 0.0, -3.504090097218333e-08, 5.287283691104272e-08, 0.0, 0.0, 0.0, 0.0014137363566547186)",-1.234276090296589e-09,4.106395925553008e-09,0.0,0.0,0.0,-8.678503081831986e-18,"(9.999979423264653e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999979423264653e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.91978330530398e-07, 2.818967673782628e-26, 8.473352949378551e-27, 0.0, 0.0, 0.0, 2.8189676737826276e-26, 9.689102563982106e-07, -6.556684547445314e-34, 0.0, 0.0, 0.0, 8.473352949378551e-27, -6.556684547445314e-34, 9.689102563982106e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999973875256948e-10)"
93,1614558964.6332605,1378,1614558964,555300951,map,base_link,0.019298718243337898,0.02098597966644416,0.0,0.0,0.0,-0.5962409347503402,0.8028055478931624,"(2.296198643258718, -3.7026655896699173e-09, 0.0, 0.0, 0.0, -2.797654012839366e-08, -3.7026655896696993e-09, 2.2961986439973203, 0.0, 0.0, 0.0, 4.221751055209477e-08, 0.0, 0.0, 9.945194845919288e-07, 1.141149912612432e-16, 3.435760932864386e-17, 0.0, 0.0, 0.0, 1.1411499126124322e-16, 9.891184651701153e-07, -7.15395448339943e-25, 0.0, 0.0, 0.0, 3.435760932864386e-17, -7.153954483399431e-25, 9.891184651701155e-07, 0.0, -2.797654012839366e-08, 4.221751055209477e-08, 0.0, 0.0, 0.0, 0.001414526432051384)",-1.2347440581919266e-09,4.101029666032929e-09,0.0,0.0,0.0,4.1874423346108814e-18,"(9.999980071523154e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999980071523154e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.918091475897897e-07, 2.9785466352889475e-26, 8.96777212693069e-27, 0.0, 0.0, 0.0, 2.978546635288946e-26, 9.682753653936514e-07, -7.18303571979781e-34, 0.0, 0.0, 0.0, 8.967772126930687e-27, -7.18303571979781e-34, 9.682753653936514e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999974678764844e-10)"
94,1614558964.6332881,1379,1614558964,595014095,map,base_link,0.01932876758368984,0.02100571186809181,0.0,0.0,0.0,-0.5964548882093818,0.8026466011459427,"(2.298184402566528, -3.7064546304818227e-09, 0.0, 0.0, 0.0, -3.7822922461604636e-08, -3.706454630481629e-09, 2.2981844033083316, 0.0, 0.0, 0.0, 5.705248254964018e-08, 0.0, 0.0, 9.938416146200822e-07, 2.643442145165591e-16, 7.944063272427175e-17, 0.0, 0.0, 0.0, 2.6434421451655927e-16, 9.877835201346628e-07, -3.4099353829654895e-24, 0.0, 0.0, 0.0, 7.944063272427179e-17, -3.409935382963547e-24, 9.877835201346626e-07, 0.0, -3.7822922461604636e-08, 5.7052482549640184e-08, 0.0, 0.0, 0.0, 0.0013928674234072545)",-1.226209403546591e-09,4.080343799818531e-09,0.0,0.0,0.0,-4.242425839769145e-13,"(9.999989966551256e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999989966551256e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.908001860708005e-07, 6.883717134223522e-26, 2.0686923736310012e-26, 0.0, 0.0, 0.0, 6.883717134223523e-26, 9.645062064860712e-07, -3.415842518423108e-33, 0.0, 0.0, 0.0, 2.0686923736310017e-26, -3.415842518421153e-33, 9.645062064860712e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999986884047076e-10)"
95,1614558964.6399956,1380,1614558964,632517099,map,base_link,0.01939269239435616,0.021049630492797945,0.0,0.0,0.0,-0.5964746651720494,0.8026319043047638,"(2.3000597342521476, -3.7100250766501243e-09, 0.0, 0.0, 0.0, -3.3209281410701034e-08, -3.7100250766499357e-09, 2.3000597349969856, 0.0, 0.0, 0.0, 5.017948244901218e-08, 0.0, 0.0, 3.332405278005321e-07, 2.902092805727751e-18, 8.711205651275162e-19, 0.0, 0.0, 0.0, 2.9020928057277507e-18, 3.331478255361652e-07, -2.7240547362008675e-26, 0.0, 0.0, 0.0, 8.711205651275164e-19, -2.724054736144126e-26, 3.331478255361653e-07, 0.0, -3.3209281410701034e-08, 5.017948244901218e-08, 0.0, 0.0, 0.0, 0.0012330705328737843)",-0.0011771814234187786,0.003854267759833481,0.0,0.0,0.0,-2.0114799129580232e-07,"(0.0009409869728267926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009409869728267926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.331941637736164e-07, 7.9668633801863735e-28, 2.391411661561236e-28, 0.0, 0.0, 0.0, 7.966863380186375e-28, 3.3277804439239277e-07, -2.9627907650525993e-35, 0.0, 0.0, 0.0, 2.3914116615612345e-28, -2.962790765052599e-35, 3.3277804439239277e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007173072917707008)"
96,1614558964.6666427,1381,1614558964,652820110,map,base_link,0.019374635475239568,0.021037402138265517,0.0,0.0,0.0,-0.5964897201906854,0.8026207159716462,"(2.301074811825637, -3.711255207867914e-09, 0.0, 0.0, 0.0, -2.7841831778317182e-08, -3.711255207867746e-09, 2.301074812571499, 0.0, 0.0, 0.0, 4.190053198198026e-08, 0.0, 0.0, 3.3322424437956823e-07, 3.1176279413645048e-18, 9.538936311817978e-19, 0.0, 0.0, 0.0, 3.117627941364504e-18, 3.3311543757917347e-07, -2.7262361454476546e-26, 0.0, 0.0, 0.0, 9.53893631181798e-19, -2.726236145390923e-26, 3.3311543757917347e-07, 0.0, -2.7841831778317176e-08, 4.1900531981980256e-08, 0.0, 0.0, 0.0, 0.0012376897945389613)",-0.0005321320447783074,0.0017426705959427428,0.0,0.0,0.0,-6.179679050848412e-13,"(0.00042457182406362506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00042457182406362506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3316980597252225e-07, 7.370662190299122e-27, 2.2551848687914696e-27, 0.0, 0.0, 0.0, 7.370662190299116e-27, 3.3268294955907323e-07, -2.483765303084589e-34, 0.0, 0.0, 0.0, 2.25518486879147e-27, -2.4837653030845903e-34, 3.3268294955907323e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003334177623113472)"
97,1614558964.700294,1382,1614558964,692950010,map,base_link,0.01940732874949725,0.021061199118771332,0.0,0.0,0.0,-0.5969174655679147,0.8023026481945434,"(2.3030814082720186, -3.715523533765389e-09, 0.0, 0.0, 0.0, -2.7063816560018762e-08, -3.715523533765212e-09, 2.3030814090214227, 0.0, 0.0, 0.0, 4.052295567220055e-08, 0.0, 0.0, 3.332302289991592e-07, 3.1126305287612974e-18, 9.578388491563978e-19, 0.0, 0.0, 0.0, 3.1126305287612974e-18, 3.331273751582017e-07, -2.891798704564176e-26, 0.0, 0.0, 0.0, 9.578388491563984e-19, -2.8917987045074403e-26, 3.331273751582017e-07, 0.0, -2.706381656001876e-08, 4.0522955672200537e-08, 0.0, 0.0, 0.0, 0.001234610217227801)",-0.0005785273097095322,0.0018504205627137425,0.0,0.0,0.0,-7.036350846852509e-12,"(0.0004492914306774029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004492914306774029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3317877109228187e-07, 7.175136313010444e-27, 2.2079794111860657e-27, 0.0, 0.0, 0.0, 7.175136313010442e-27, 3.3271836445657794e-07, -2.5253426007408835e-34, 0.0, 0.0, 0.0, 2.2079794111860657e-27, -2.5253426007408826e-34, 3.3271836445657794e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00035245538350884306)"
98,1614558964.745785,1383,1614558964,733026981,map,base_link,0.01944189835123162,0.0210829207210953,0.0,0.0,0.0,-0.5974262791285766,0.8019238374101272,"(2.305085364789005, -3.720038074577851e-09, 0.0, 0.0, 0.0, -2.7259212513023604e-08, -3.7200380745776727e-09, 2.3050853655420624, 0.0, 0.0, 0.0, 4.048686972938097e-08, 0.0, 0.0, 3.3322952472666813e-07, 3.114561594752627e-18, 9.711978627758243e-19, 0.0, 0.0, 0.0, 3.114561594752627e-18, 3.331259693282675e-07, -2.91408893434398e-26, 0.0, 0.0, 0.0, 9.711978627758245e-19, -2.914088934287243e-26, 3.331259693282675e-07, 0.0, -2.7259212513023604e-08, 4.0486869729380976e-08, 0.0, 0.0, 0.0, 0.0012293223542467532)",-0.0005681893332282281,0.0018484701283582,0.0,0.0,0.0,-7.53634009879817e-12,"(0.0004462345144128686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004462345144128686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3317771574882836e-07, 7.096688757957282e-27, 2.2129242596828065e-27, 0.0, 0.0, 0.0, 7.09668875795728e-27, 3.32714165971776e-07, -2.4960332473846523e-34, 0.0, 0.0, 0.0, 2.212924259682808e-27, -2.496033247384654e-34, 3.32714165971776e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00035010358804277544)"
99,1614558964.7909644,1384,1614558964,753216982,map,base_link,0.01949231844322752,0.02111843733689236,0.0,0.0,0.0,-0.5974899583933894,0.8018763929802809,"(2.306095052656192, -3.723484638465896e-09, 0.0, 0.0, 0.0, -3.4910169989594605e-08, -3.723484638465725e-09, 2.3060950534120996, 0.0, 0.0, 0.0, 5.213859979009057e-08, 0.0, 0.0, 3.3324166254632215e-07, 2.94490280188625e-18, 9.049064816163849e-19, 0.0, 0.0, 0.0, 2.9449028018862504e-18, 3.3315009251969823e-07, -2.906991995339933e-26, 0.0, 0.0, 0.0, 9.049064816163847e-19, -2.9069919952831873e-26, 3.3315009251969823e-07, 0.0, -3.491016998959461e-08, 5.213859979009057e-08, 0.0, 0.0, 0.0, 0.0012350387195712445)",-0.0012337612524948608,0.003943995076222333,0.0,0.0,0.0,-4.432363382134783e-07,"(0.0009536767969511849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009536767969511849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.331958649512771e-07, 8.086442629503794e-28, 2.484793457934176e-28, 0.0, 0.0, 0.0, 8.086442629503796e-28, 3.327848154074805e-07, -3.1632273738727724e-35, 0.0, 0.0, 0.0, 2.484793457934176e-28, -3.1632273738727724e-35, 3.327848154074805e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007265080035182185)"
100,1614558964.8324792,1385,1614558964,793184996,map,base_link,0.019494293133535533,0.02111825754568613,0.0,0.0,0.0,-0.5974168281936544,0.8019308781877859,"(2.3080936877580527, -3.734327173174669e-09, 0.0, 0.0, 0.0, -4.028260692722277e-08, -3.734327173174511e-09, 2.3080936885227237, 0.0, 0.0, 0.0, 5.964806576130923e-08, 0.0, 0.0, 3.3322479912283874e-07, 3.144155280344136e-18, 1.000179913966181e-18, 0.0, 0.0, 0.0, 3.144155280344137e-18, 3.331165435276206e-07, -2.8978179902460944e-26, 0.0, 0.0, 0.0, 1.0001799139661814e-18, -2.897817990189361e-26, 3.331165435276206e-07, 0.0, -4.0282606927222765e-08, 5.964806576130925e-08, 0.0, 0.0, 0.0, 0.0012305332624304001)",-0.0005507028091982903,0.0017889060577076102,0.0,0.0,0.0,7.70007689985315e-13,"(0.0004267481311673259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004267481311673259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.331706367984034e-07, 7.359641174561673e-27, 2.3411579478927366e-27, 0.0, 0.0, 0.0, 7.359641174561673e-27, 3.3268621381745305e-07, -2.5969564978635152e-34, 0.0, 0.0, 0.0, 2.341157947892738e-27, -2.5969564978635114e-34, 3.3268621381745305e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00033509591784135515)"
101,1614558964.8765824,1386,1614558964,835392237,map,base_link,0.019613371133255925,0.02089418410533521,0.0,0.0,0.0,-0.5973552422215078,0.8019767543953401,"(2.310204160206178, -3.739882188602999e-09, 0.0, 0.0, 0.0, -3.31655350822856e-08, -3.739882188602833e-09, 2.3102041609754593, 0.0, 0.0, 0.0, 4.940900569465241e-08, 0.0, 0.0, 9.92080719827694e-07, 1.774574713208817e-16, 6.420055596393475e-17, 0.0, 0.0, 0.0, 1.7745747132088173e-16, 9.843268941276766e-07, -1.438631212093004e-24, 0.0, 0.0, 0.0, 6.420055596393474e-17, -1.438631212093004e-24, 9.843268941276766e-07, 0.0, -3.3165535082285606e-08, 4.9409005694652416e-08, 0.0, 0.0, 0.0, 0.0013481414325187543)",0.13210342194060304,4.370316034844196e-09,0.0,0.0,0.0,0.1469024584452895,"(9.999979908922806e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999979908922806e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.881834533524645e-07, 4.525753785922318e-26, 1.637291445960924e-26, 0.0, 0.0, 0.0, 4.525753785922317e-26, 9.548658898063796e-07, -1.3925129802882594e-33, 0.0, 0.0, 0.0, 1.6372914459609238e-26, -1.3925129802882594e-33, 9.548658898063796e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999974435468746e-10)"
102,1614558964.8766086,1387,1614558964,855164289,map,base_link,0.020458633797526427,0.018322681515533425,0.0,0.0,0.0,-0.5969703981900397,0.80226326332746,"(2.311192769728474, -1.874689768858813e-09, 0.0, 0.0, 0.0, 1.7894819249006472e-06, -1.8746897688586474e-09, 2.3111927653905027, 0.0, 0.0, 0.0, 5.829610230544564e-07, 0.0, 0.0, 9.893261666072384e-07, 2.8961868248499394e-16, -1.51957110724546e-14, 0.0, 0.0, 0.0, 2.8961868248499394e-16, 9.789518181737874e-07, 4.123170539009457e-22, 0.0, 0.0, 0.0, -1.51957110724546e-14, 4.1231706040587716e-22, 9.789518181737658e-07, 0.0, 1.7894819249006474e-06, 5.829610230544564e-07, 0.0, 0.0, 0.0, 0.0013277120616843035)",0.16799593908326288,5.3450684026415404e-09,0.0,0.0,0.0,0.18681594558302564,"(9.999979810094252e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999979810094252e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.841023543590641e-07, 7.192325214575546e-26, -3.774859249597953e-24, 0.0, 0.0, 0.0, 7.192325214575544e-26, 9.402093807756557e-07, 3.828754256321378e-31, 0.0, 0.0, 0.0, -3.7748592495979535e-24, 3.828754316428848e-31, 9.402093807756557e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999974287332124e-10)"
103,1614558964.9204836,1388,1614558964,895379305,map,base_link,0.02255607539308202,0.013411557797286805,0.0,0.0,0.0,-0.5963087544380217,0.8027551739980099,"(2.313203642730364, 1.074567260730976e-08, 0.0, 0.0, 0.0, 4.1162975736045844e-06, 1.0745672607309918e-08, 2.3132036045133257, 0.0, 0.0, 0.0, 1.417294243738786e-06, 0.0, 0.0, 9.961136214545065e-07, 5.86573502866829e-16, -7.285458639080147e-15, 0.0, 0.0, 0.0, 5.865735028668289e-16, 9.922673029121969e-07, 1.0995996370316304e-21, 0.0, 0.0, 0.0, -7.285458639080146e-15, 1.0995996393245402e-21, 9.922673029121833e-07, 0.0, 4.116297573604584e-06, 1.4172942437387859e-06, 0.0, 0.0, 0.0, 0.0014441374092440005)",0.033150684665684355,1.4530638510132364e-08,0.0,0.0,0.0,0.036864472732463786,"(9.999990092049824e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999990092049824e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.941854940984803e-07, 1.5608824745989053e-25, -1.9387160604059165e-24, 0.0, 0.0, 0.0, 1.560882474598905e-25, 9.772703021584934e-07, 1.1399319091757591e-30, 0.0, 0.0, 0.0, -1.9387160604059165e-24, 1.1399319115796307e-30, 9.772703021584934e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99998706044163e-10)"
104,1614558964.9339745,1389,1614558964,934218884,map,base_link,0.023480535551558258,0.012131535357988313,0.0,0.0,0.0,-0.5959778071680413,0.8030009049578792,"(2.3151458405316734, 1.2023428874562344e-08, 0.0, 0.0, 0.0, 1.6331986459674712e-06, 1.2023428874562536e-08, 2.315145801476726, 0.0, 0.0, 0.0, 7.21771350742969e-07, 0.0, 0.0, 3.332528777631189e-07, 1.0366715572556181e-17, -3.180742564542652e-17, 0.0, 0.0, 0.0, 1.0366715572556176e-17, 3.3317249981232855e-07, 4.098395774386364e-24, 0.0, 0.0, 0.0, -3.1807425645426506e-17, 4.098395775847536e-24, 3.3317249981232855e-07, 0.0, 1.6331986459674708e-06, 7.217713507429688e-07, 0.0, 0.0, 0.0, 0.0012753470290827068)",0.037597978138731024,0.0177529298734451,0.0,0.0,0.0,0.027496887663354317,"(0.0009746508026986858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009746508026986858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.332126790948263e-07, 2.8449596190428175e-27, -8.72928287016022e-27, 0.0, 0.0, 0.0, 2.8449596190428172e-27, 3.328517607906817e-07, 4.453842027267142e-33, 0.0, 0.0, 0.0, -8.729282870160222e-27, 4.453842029086923e-33, 3.328517607906817e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000743166041315784)"
105,1614558964.9770641,1390,1614558964,951610088,map,base_link,0.02484517297433829,0.00809891383872877,0.0,0.0,0.0,-0.5943863446201771,0.804179627526751,"(2.316015327799159, 1.6470679283064954e-08, 0.0, 0.0, 0.0, 2.713272226270327e-06, 1.647067928306513e-08, 2.316015277922322, 0.0, 0.0, 0.0, 1.002902812406706e-06, 0.0, 0.0, 3.3321688217927615e-07, 1.187514552147782e-17, -6.498007431175502e-16, 0.0, 0.0, 0.0, 1.1875145521477818e-17, 3.3310074830104747e-07, 6.626406696908507e-23, 0.0, 0.0, 0.0, -6.498007431175503e-16, 6.626406695529976e-23, 3.3310074830104387e-07, 0.0, 2.713272226270327e-06, 1.002902812406706e-06, 0.0, 0.0, 0.0, 0.0012029979397564336)",0.17289993597121114,0.008975683871023762,0.0,0.0,0.0,0.1838101494640845,"(0.00039765181666427343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00039765181666427343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3315877613200893e-07, 2.648482675156253e-26, -1.4543547995046266e-24, 0.0, 0.0, 0.0, 2.648482675156254e-26, 3.326392184802861e-07, 5.489095863080148e-31, 0.0, 0.0, 0.0, -1.4543547995046272e-24, 5.489095862365285e-31, 3.326392184802861e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031264303073513274)"
