epoch,train_ls,test_ls,test_acc
1,2.254791009524637,2.212645258125945,0.2788065843621399
2,2.1710000382967234,2.1374192622340757,0.345679012345679
3,2.1098908836191352,2.136121298987495,0.3446502057613169
4,2.1016451997205245,2.113145118226669,0.35185185185185186
5,2.0901942243260785,2.076060302578557,0.31893004115226337
6,2.0536824750506186,2.0070945670437297,0.3631687242798354
7,2.0150318401904146,1.9686228672939319,0.3775720164609053
8,1.988410013766328,1.945546188962803,0.3868312757201646
9,1.9617547545551268,1.9480445452739672,0.389917695473251
10,1.9577049164732625,1.9110509531242856,0.4074074074074074
11,1.9326547236481975,1.893509238751398,0.4176954732510288
12,1.9243734227724312,1.8896727993655107,0.3991769547325103
13,1.9167048142961234,1.923010116036782,0.4269547325102881
14,1.907026134246637,1.8769912149856796,0.4207818930041152
15,1.8994074350546215,1.8652623299769904,0.44650205761316875
16,1.9003999144577783,1.8695794227475553,0.448559670781893
17,1.8813092373619396,1.8478570901118065,0.448559670781893
18,1.875600253254914,1.8601981563543433,0.4269547325102881
19,1.87079874444599,1.8291366089177568,0.4444444444444444
20,1.8598931377584285,1.8345003895952132,0.4434156378600823
21,1.8594723654187415,1.8118855843067536,0.46399176954732513
22,1.846587430347096,1.829058756699226,0.4434156378600823
23,1.848161015628783,1.815955146240768,0.4619341563786008
24,1.851643927826369,1.8061155945813827,0.44753086419753085
25,1.8527763116458231,1.82772728221284,0.45987654320987653
26,1.8343657018724553,1.7801000527546975,0.4588477366255144
27,1.8297234931267983,1.7970232506179147,0.43930041152263377
28,1.8201651060876767,1.7863877720272345,0.4619341563786008
29,1.8161736618388782,1.7796926886962396,0.46810699588477367
30,1.8134200553263515,1.7694300852463016,0.46399176954732513
