epoch,train_ls,test_ls,test_acc
1,2.2810902063511618,2.217041797353407,0.15843621399176955
2,2.179263061728359,2.126818223852557,0.15843621399176955
3,2.134976018558849,2.1054585815365177,0.15843621399176955
4,2.1305036465983744,2.0991750834011493,0.15843621399176955
5,2.123609810821281,2.106088698140265,0.15843621399176955
6,2.1129288683252887,2.130842730970172,0.15843621399176955
7,2.1092686860029364,2.0978542674608804,0.15843621399176955
8,2.1145560041932034,2.0777109136666962,0.15843621399176955
9,2.1114806321041644,2.0838150854141992,0.15843621399176955
10,2.10729707568145,2.1038261757389387,0.15843621399176955
11,2.0987568285839617,2.0708701586879696,0.15843621399176955
12,2.102600033618202,2.071704534625964,0.15843621399176955
13,2.103332538250064,2.0894222548499766,0.15843621399176955
14,2.099842758218119,2.103513924393481,0.15843621399176955
15,2.0954939304304516,2.157096367107068,0.15843621399176955
16,2.094339525404055,2.0865121915430564,0.15843621399176955
17,2.0821473371884056,2.0647493243474253,0.15843621399176955
18,2.0825761684701463,2.1277068103491157,0.15843621399176955
19,2.082968579836128,2.070276293723457,0.15843621399176955
20,2.083264870091903,2.060187632608929,0.15843621399176955
21,2.081878869986731,2.0524591814789828,0.15843621399176955
22,2.08489942353619,2.0618538731620975,0.15843621399176955
23,2.083871617790096,2.052546291437705,0.15843621399176955
24,2.07037606416655,2.0447605114886267,0.15843621399176955
25,2.075810892522828,2.0491370794233013,0.15843621399176955
26,2.0678498784372628,2.0442659167971446,0.15843621399176955
27,2.076041223589054,2.071780649782254,0.15843621399176955
28,2.075072431367291,2.0724691845401892,0.15843621399176955
29,2.072376627567386,2.1100771328886596,0.15843621399176955
30,2.077652077044337,2.047446112417704,0.15843621399176955
