epoch,train_ls,test_ls,test_acc
1,2.2677524288495383,2.2447967004383544,0.18106995884773663
2,2.2341113646825153,2.2289807953461698,0.26337448559670784
3,2.1653665443261465,2.1233168460827305,0.3425925925925926
4,2.1011836349964144,2.070575148541741,0.2880658436213992
5,2.0168452421824137,1.958220993663058,0.37551440329218105
6,1.9671880861123403,1.9059814339189372,0.4002057613168724
7,1.8856626947720845,1.91204043082249,0.36213991769547327
8,1.8457615931828817,1.77717875164968,0.455761316872428
9,1.7319656550884246,1.7221655243923388,0.49176954732510286
10,1.7664430518945058,1.8507809522006002,0.4053497942386831
11,1.8286984761555989,1.8298595588608288,0.4218106995884774
12,1.7682143807411195,1.8472472586105635,0.43209876543209874
13,1.7418607831001283,1.7255297939028638,0.45164609053497945
14,1.7095262825489044,1.6993557476197128,0.455761316872428
15,1.6548131227493286,1.6864607025152494,0.46296296296296297
16,1.6487441202004751,1.629285410069573,0.4794238683127572
17,1.6195013542970023,1.6397299664248348,0.48045267489711935
18,1.6136052548885345,1.6203019927282638,0.4835390946502058
19,1.6216575662295023,1.6437313880602764,0.4691358024691358
20,1.6068385899066926,1.6110537942085001,0.4886831275720165
21,1.5862351616223653,1.618189388142569,0.49176954732510286
22,1.5642915546894074,1.6149951422954967,0.5020576131687243
23,1.5707910716533662,1.5849915567800832,0.49794238683127573
24,1.5732449829578399,1.5787308851617232,0.4825102880658436
25,1.5669177492459616,1.5688583617991625,0.5205761316872428
26,1.5432091772556304,1.5875235146885056,0.5
27,1.559213670094808,1.5632209650512954,0.5030864197530864
28,1.5433298865954082,1.6691334239349014,0.4794238683127572
29,1.52603058218956,1.5153696016167049,0.5318930041152263
30,1.5035699129104614,1.569156685736751,0.5051440329218106
