epoch,train_ls,test_ls,test_acc
1,2.266678194204966,2.2390393635618344,0.19238683127572018
2,2.209768835703532,2.180860540411845,0.23251028806584362
3,2.1606176257133485,2.150045909140826,0.3055555555555556
4,2.1350352108478545,2.1280102506586553,0.29835390946502055
5,2.1176381131013233,2.104949369965267,0.2932098765432099
6,2.075030646721522,2.0549971959841105,0.294238683127572
7,2.035103879372279,2.0441310023697317,0.26337448559670784
8,2.0112817068894704,1.9973353206988715,0.294238683127572
9,1.986222016811371,1.9904834737870918,0.30349794238683125
10,1.9570435504118602,1.950758545180407,0.3271604938271605
11,1.919140084584554,1.8788110764060981,0.34670781893004116
12,1.865601541598638,1.8490775821140273,0.345679012345679
13,1.8168226758639017,1.7952133953272376,0.38477366255144035
14,1.7781403104464213,1.760758179902969,0.4218106995884774
15,1.759307610988617,1.7333298008045788,0.4351851851851852
16,1.7269522289435069,1.7224820768594773,0.43930041152263377
17,1.7375709970792135,1.7454135919319382,0.4094650205761317
18,1.7291363577047985,1.711729844576016,0.42592592592592593
19,1.7161485930283864,1.7067984864498975,0.43106995884773663
20,1.7170364717642466,1.7049786992899982,0.43621399176954734
21,1.7130495389302571,1.7052642331025545,0.41872427983539096
22,1.7051412145296732,1.6907488781031328,0.42592592592592593
23,1.7041576166947683,1.6893449742883566,0.44650205761316875
24,1.701763782898585,1.771468840943795,0.42386831275720166
25,1.7198144614696502,1.707621635104541,0.4166666666666667
26,1.6959555586179098,1.7115461031059302,0.4434156378600823
27,1.7167102833588919,1.6886170438669024,0.4382716049382716
28,1.6935747106870016,1.677017374399191,0.4382716049382716
29,1.6902000685532887,1.675838204811676,0.4331275720164609
30,1.6861331522464753,1.7635719531135243,0.39609053497942387
