Open,High,Low,Close,Adj Close,Volume,Date
,,,,,,2020-03-11
,,,,,,2020-03-12
,,,,,,2020-03-13
,,,,,,2020-03-16
,,,,,,2020-03-17
,,,,,,2020-03-18
,,,,,,2020-03-19
,,,,,,2020-03-20
,,,,,,2020-03-23
,,,,,,2020-03-24
,,,,,,2020-03-25
,,,,,,2020-03-26
,,,,,,2020-03-27
,,,,,,2020-03-30
,,,,,,2020-03-31
,,,,,,2020-04-01
,,,,,,2020-04-02
,,,,,,2020-04-03
,,,,,,2020-04-06
,,,,,,2020-04-07
,,,,,,2020-04-08
,,,,,,2020-04-09
,,,,,,2020-04-13
,,,,,,2020-04-14
,,,,,,2020-04-15
,,,,,,2020-04-16
,,,,,,2020-04-17
,,,,,,2020-04-20
,,,,,,2020-04-21
,,,,,,2020-04-22
,,,,,,2020-04-23
,,,,,,2020-04-24
,,,,,,2020-04-27
,,,,,,2020-04-28
,,,,,,2020-04-29
,,,,,,2020-04-30
,,,,,,2020-05-01
,,,,,,2020-05-04
,,,,,,2020-05-05
,,,,,,2020-05-06
,,,,,,2020-05-07
,,,,,,2020-05-08
,,,,,,2020-05-11
,,,,,,2020-05-12
,,,,,,2020-05-13
,,,,,,2020-05-14
,,,,,,2020-05-15
,,,,,,2020-05-18
,,,,,,2020-05-19
,,,,,,2020-05-20
,,,,,,2020-05-21
,,,,,,2020-05-22
,,,,,,2020-05-26
,,,,,,2020-05-27
,,,,,,2020-05-28
,,,,,,2020-05-29
,,,,,,2020-06-01
,,,,,,2020-06-02
,,,,,,2020-06-03
,,,,,,2020-06-04
,,,,,,2020-06-05
,,,,,,2020-06-08
,,,,,,2020-06-09
,,,,,,2020-06-10
,,,,,,2020-06-11
,,,,,,2020-06-12
,,,,,,2020-06-15
,,,,,,2020-06-16
,,,,,,2020-06-17
,,,,,,2020-06-18
,,,,,,2020-06-19
,,,,,,2020-06-22
,,,,,,2020-06-23
,,,,,,2020-06-24
,,,,,,2020-06-25
,,,,,,2020-06-26
,,,,,,2020-06-29
,,,,,,2020-06-30
,,,,,,2020-07-01
,,,,,,2020-07-02
,,,,,,2020-07-06
,,,,,,2020-07-07
,,,,,,2020-07-08
,,,,,,2020-07-09
,,,,,,2020-07-10
,,,,,,2020-07-13
,,,,,,2020-07-14
,,,,,,2020-07-15
,,,,,,2020-07-16
,,,,,,2020-07-17
,,,,,,2020-07-20
,,,,,,2020-07-21
,,,,,,2020-07-22
,,,,,,2020-07-23
,,,,,,2020-07-24
,,,,,,2020-07-27
,,,,,,2020-07-28
,,,,,,2020-07-29
,,,,,,2020-07-30
,,,,,,2020-07-31
,,,,,,2020-08-03
,,,,,,2020-08-04
,,,,,,2020-08-05
,,,,,,2020-08-06
,,,,,,2020-08-07
,,,,,,2020-08-10
,,,,,,2020-08-11
,,,,,,2020-08-12
,,,,,,2020-08-13
,,,,,,2020-08-14
,,,,,,2020-08-17
,,,,,,2020-08-18
,,,,,,2020-08-19
,,,,,,2020-08-20
,,,,,,2020-08-21
,,,,,,2020-08-24
,,,,,,2020-08-25
,,,,,,2020-08-26
,,,,,,2020-08-27
,,,,,,2020-08-28
,,,,,,2020-08-31
,,,,,,2020-09-01
,,,,,,2020-09-02
,,,,,,2020-09-03
,,,,,,2020-09-04
,,,,,,2020-09-08
,,,,,,2020-09-09
,,,,,,2020-09-10
,,,,,,2020-09-11
,,,,,,2020-09-14
,,,,,,2020-09-15
,,,,,,2020-09-16
,,,,,,2020-09-17
,,,,,,2020-09-18
,,,,,,2020-09-21
,,,,,,2020-09-22
,,,,,,2020-09-23
0.8251120631316915,0.7245178908961492,0.875085930145049,0.7921224008465788,0.7921224008465788,0.03545022672227872,2020-09-24
,,,,,,2020-09-25
0.7354259767505352,0.6326905211948656,0.7604858821006716,0.6827132260001214,0.6827132260001214,0.006317764906437144,2020-09-28
0.33183858803533195,0.21946735753908928,0.47398576198972797,0.4091902888839779,0.4091902888839779,0.009741934533020883,2020-09-29
0.35426010963062105,0.2653810423897311,0.5026357740008223,0.4638948763072066,0.4638948763072066,0.0,2020-09-30
0.645739890369379,0.5408631514935819,0.875085930145049,0.7921224008465788,0.7921224008465788,0.0010660614188933595,2020-10-01
0.7354259767505352,0.6326905211948656,0.9896859781894264,0.9015315756930363,0.9015315756930363,0.002048606505431018,2020-10-02
0.6869954079946464,0.6078970893402851,0.8429980565852601,0.8194746945581932,0.8194746945581932,0.05650616792678074,2020-10-05
1.0,1.0,0.9323859541672377,0.9015315756930363,0.9015315756930363,0.0010071087137011,2020-10-06
0.7802690199411134,0.6786042060455073,0.9037359421561434,0.8194746945581932,0.8194746945581932,0.00020142174274022,2020-10-07
0.6973094584635975,0.5936639591305433,0.7604858821006716,0.7374178134233501,0.7374178134233501,0.008405673215329668,2020-10-08
0.5112107607976445,0.4398531849396164,0.19894569039967108,0.1663019958501609,0.1663019958501609,0.9807470290292946,2020-10-09
0.13183865646038564,0.08172630298716384,0.14393771979810868,0.11925601727715379,0.11925601727715379,0.3198380765697386,2020-10-12
0.133632419243041,0.028466435566291665,0.0,0.0,0.0,0.24148010591836033,2020-10-13
0.0,0.00826447728486017,0.007563601422270951,0.13676146855807178,0.13676146855807178,0.391558955161555,2020-10-14
0.04843056875588883,0.0,0.01673159652253135,0.10831505805622003,0.10831505805622003,0.35237505711043315,2020-10-15
0.1174888963244114,0.07713500456082288,0.1450835279261769,0.16411376226968613,0.16411376226968613,0.5410433646273943,2020-10-16
0.13452912957173443,0.0413222112774928,0.15998165657800315,0.16301964547944875,0.16301964547944875,0.23732394020230604,2020-10-19
0.13452912957173443,0.07070694155841427,0.19894569039967108,0.18380744713107885,0.18380744713107885,0.23811488899696884,2020-10-20
0.14080729931102814,0.08172630298716384,0.19321555684810524,0.19584231446080994,0.19584231446080994,0.1889974601209513,2020-10-21
0.168609938191649,0.16528919540358727,0.2619756293911807,0.339168483760306,0.339168483760306,0.26965949900026037,2020-10-22
0.25112114450481815,0.21854906282445946,0.3605317406556637,0.3862144623333131,0.3862144623333131,0.279042804576695,2020-10-23
0.31031394783137056,0.20202010825473912,0.33073570193425617,0.29868699724728315,0.29868699724728315,0.2246245449588068,2020-10-26
0.24215250165417568,0.13039487198169505,0.21728168060019187,0.20787739047198106,0.20787739047198106,0.15338511345939387,2020-10-27
0.1219731322184155,0.10284655598322513,0.18175572690946346,0.16411376226968613,0.16411376226968613,0.16585852333298945,2020-10-28
0.20807186409689535,0.12580339840854604,0.2035295786586788,0.1663019958501609,0.1663019958501609,0.1620560738480887,2020-10-29
0.12107625082708784,0.058769460561842936,0.1450835279261769,0.21663011611244007,0.21663011611244007,0.1437659970621902,2020-10-30
0.18923769700428272,0.16988049382992826,0.2826036730123278,0.3501092342997997,0.3501092342997997,0.1120789180213507,2020-11-02
0.2869955448447538,0.21946735753908928,0.3513637455554033,0.33369789980911907,0.33369789980911907,0.07352384882561298,2020-11-03
0.25112114450481815,0.19467392568450875,0.32615159509300345,0.2997811140375205,0.2997811140375205,0.11228525248952362,2020-11-04
0.24753361893950745,0.18089985525867783,0.31125368502342216,0.2833697795468399,0.2833697795468399,0.11344465569163804,2020-11-05
0.2008969840289082,0.11753892112368587,0.19894569039967108,0.23851203455430758,0.23851203455430758,0.11168098726130295,2020-11-06
0.3040359491547111,0.27180893024533165,0.24478566590097306,0.19474840635201263,0.19474840635201263,0.1492191222924742,2020-11-09
0.15246641527301938,0.0909090749866538,0.20467560536899196,0.16411376226968613,0.16411376226968613,0.1526187282918945,2020-11-10
0.16143505812366185,0.10284655598322513,0.2562457144218598,0.24617064340452918,0.24617064340452918,0.14440465136843966,2020-11-11
0.2251120973442184,0.12304868941146468,0.19894569039967108,0.19474840635201263,0.19474840635201263,0.09730635264525701,2020-11-12
0.16233193951498953,0.07988971355790424,0.2207197607311314,0.1980305480412847,0.1980305480412847,0.08559932793916081,2020-11-13
0.17488793686830845,0.1092744438388257,0.24478566590097306,0.25711160262546295,0.25711160262546295,0.07616689510839929,2020-11-16
0.23587450297751622,0.2543616809609815,0.2975015830819091,0.42450750658442116,0.42450750658442116,0.21160582256218283,2020-11-17
0.3470852295626339,0.37832866508707597,0.44533574997863357,0.48468267795883674,0.48468267795883674,0.19585562482498417,2020-11-18
0.372197395331906,0.3011936605262531,0.4327296747474337,0.43326023222488014,0.43326023222488014,0.06958384302859698,2020-11-19
0.3354261136006427,0.3103764325257431,0.44304369655800724,0.4835885611685994,0.4835885611685994,0.0950464989462204,2020-11-20
0.39103139136188436,0.35720841209101467,0.5083656889701432,0.5514221327117965,0.5514221327117965,0.07865764690277226,2020-11-23
0.48699547641970015,0.4453626029337791,0.6424477539253546,0.6564548403973044,0.6564548403973044,0.09018781349329168,2020-11-24
0.5156949966916486,0.5252526667852995,0.7031858580784829,0.7549232647042682,0.7549232647042682,0.16121108507366633,2020-11-25
0.6044843727441115,0.572084471203763,0.8017419693429658,0.8019692432772753,0.8019692432772753,0.0289113891713706,2020-11-27
0.6636771760706639,0.5748391802008443,0.6676596858055095,0.7013125853898368,0.7013125853898368,0.16653647944270042,2020-11-30
0.5713002744528903,0.5243341969238616,0.7387120303514562,0.6827132260001214,0.6827132260001214,0.10512741153409677,2020-12-01
0.552466278422912,0.4912762877844209,0.7272517632483245,0.6925600684308179,0.6925600684308179,0.05747397483702033,2020-12-02
0.5605380398822268,0.504132063495622,0.7559017752594188,0.7024069108615142,0.7024069108615142,0.05525833566687791,2020-12-03
