Tm,C,PF,PG,SF,SG,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,Rk
ATL,4,3,3,3,5,26.88888888888889,3.562697076305582,21.0,24.5,27.0,28.75,33.0,47.333333333333336,24.521299265068702,1.0,28.75,54.0,67.25,80.0,22.77777777777778,28.95545372902305,0.0,1.25,8.5,33.25,78.0,19.90555555555555,9.535350465333302,5.0,13.450000000000001,15.8,27.65,37.2,2.9333333333333327,2.1124282097094973,0.0,1.8,2.1,3.6000000000000005,7.8,6.461111111111112,4.245986186130433,0.0,3.825,4.75,7.975,15.6,0.44282352941176456,0.0521287292360432,0.342,0.42200000000000004,0.446,0.473,0.5429999999999999,0.7222222222222222,0.7384845815074158,0.0,0.0,0.7,1.0750000000000002,2.6,1.9777777777777783,1.817417545845674,0.0,0.125,1.9500000000000002,3.0500000000000003,5.6,0.30170588235294116,0.14634153746710224,0.0,0.25,0.35,0.384,0.5,2.2055555555555553,2.0463661400357878,0.0,1.05,1.45,2.575,7.7,4.488888888888889,3.886006401388704,0.0,2.5,3.2,4.9,14.2,0.4731764705882353,0.05685973453828912,0.33299999999999996,0.44299999999999995,0.479,0.5,0.551,0.5019411764705882,0.050938039062466994,0.409,0.47600000000000003,0.496,0.525,0.618,1.1277777777777775,0.8086339647138803,0.0,0.47500000000000003,0.95,1.725,2.7,1.5333333333333334,1.1702186824290075,0.0,0.7249999999999999,1.1,2.5250000000000004,4.2,0.7600588235294118,0.1469649067754932,0.517,0.644,0.768,0.868,1.0,0.7222222222222223,0.814252132909526,0.0,0.22500000000000003,0.35,1.0750000000000002,2.6,2.5666666666666664,1.9029389035353277,0.7,1.425,1.9,2.95,7.6,3.3,2.586617141227924,1.0,1.625,2.4,3.8249999999999997,10.2,1.9388888888888889,1.8519112190919664,0.0,0.55,1.2,3.075,7.2,0.6388888888888888,0.43133021182614484,0.0,0.32499999999999996,0.5,1.05,1.5,0.3111111111111111,0.4548935090492756,0.0,0.025,0.2,0.3,1.8,1.1222222222222222,0.8516803843720853,0.0,0.6,0.8500000000000001,1.45,3.0,1.5222222222222224,0.6708691075590857,0.0,1.125,1.45,2.125,2.5,7.71111111111111,5.133498851418625,0.0,4.699999999999999,5.550000000000001,10.65,17.5,14
BOS,5,6,3,3,3,27.45,4.639362478889348,20.0,24.0,26.5,30.0,36.0,41.4,28.945320501721316,1.0,15.0,39.5,70.25,81.0,20.25,26.72840988044074,0.0,0.0,6.0,38.25,77.0,18.285000000000004,10.735689373104526,3.6,9.525,16.7,27.650000000000002,37.4,2.645,2.000388120235408,0.0,0.875,2.25,3.6500000000000004,6.2,5.76,4.319039854314602,0.7,1.8749999999999998,4.85,8.549999999999999,14.2,0.44279999999999997,0.14459256732735534,0.0,0.42625,0.47550000000000003,0.497,0.7190000000000001,0.385,0.5733328233371865,0.0,0.0,0.0,0.7249999999999999,1.9,1.1150000000000002,1.5235951251113788,0.0,0.0,0.25,2.05,5.0,0.24478571428571433,0.15297168092439584,0.0,0.14375,0.3185,0.37200000000000005,0.385,2.255,1.73856413835035,0.0,0.875,1.9,3.125,6.2,4.635000000000001,3.4420426921723153,0.7,1.7999999999999998,3.8,7.05,12.3,0.46130000000000015,0.14309661807765814,0.0,0.46,0.499,0.50625,0.7240000000000001,0.46514999999999995,0.14722137823878134,0.0,0.47525,0.499,0.5195,0.7190000000000001,1.13,1.0136437659308748,0.0,0.475,0.75,1.6,4.3,1.5799999999999996,1.2356971183995908,0.0,0.875,1.0,1.9249999999999998,5.5,0.6805263157894735,0.1740722609917606,0.25,0.6005,0.75,0.7895000000000001,0.87,0.6649999999999999,0.5887319111088635,0.0,0.2,0.55,0.9500000000000001,2.0,2.3399999999999994,1.757510200614255,0.4,0.975,1.9,3.325,6.7,2.995,2.179684912043361,0.5,1.1,2.3,4.6000000000000005,7.8,1.7549999999999997,2.5054624533732603,0.0,0.27499999999999997,1.2,2.1500000000000004,11.1,0.6050000000000001,0.46845209832068496,0.0,0.3,0.5,0.8750000000000001,1.8,0.32999999999999996,0.27548999408709063,0.0,0.1,0.3,0.5,0.9,1.145,0.9450563892950348,0.2,0.5,0.95,1.6,3.9,1.7199999999999995,0.9082081838781006,0.2,1.15,1.9,2.3249999999999997,3.4,6.8100000000000005,5.261568707444377,0.0,2.0999999999999996,5.6,9.424999999999999,18.6,16
BRK,2,3,3,6,3,27.529411764705884,4.259073359588085,21.0,24.0,27.0,30.0,38.0,53.76470588235294,28.632432248598583,2.0,37.0,69.0,74.0,82.0,24.11764705882353,31.342627428434383,0.0,0.0,8.0,56.0,78.0,17.376470588235293,11.227952251622105,0.0,7.5,18.3,24.6,36.7,2.4411764705882355,2.3168024364221833,0.0,0.8,1.8,2.6,7.7,5.570588235294118,4.795018861522125,0.0,2.3,4.6,6.6,14.8,0.3961250000000001,0.12057577147448265,0.0,0.383,0.4205,0.45175,0.521,0.5470588235294118,0.7203450970358093,0.0,0.0,0.2,0.8,2.2,1.5294117647058822,1.8979478081214305,0.0,0.1,0.3,2.4,5.7,0.2782,0.1663151912999617,0.0,0.20450000000000002,0.337,0.37649999999999995,0.5,1.9176470588235295,2.053726884872246,0.0,0.5,1.3,2.1,7.7,4.047058823529412,3.9743108910631952,0.0,1.3,3.1,4.7,14.8,0.4277500000000001,0.13608257297195211,0.0,0.42774999999999996,0.4515,0.48650000000000004,0.615,0.4418750000000001,0.12976639267031612,0.0,0.44799999999999995,0.4815,0.514,0.528,1.2058823529411764,1.2401968534446932,0.0,0.4,0.9,1.8,4.1,1.6647058823529415,1.570008430101009,0.0,0.6,1.1,2.6,5.3,0.6890625,0.13226764217550213,0.5,0.56125,0.7095,0.79625,0.87,0.876470588235294,1.0053167484459224,0.0,0.2,0.5,1.0,3.3,2.1,1.9493588689617931,0.4,0.7,1.3,3.1,7.9,2.9764705882352938,2.8717436801890734,0.5,1.1,1.8,4.6,11.1,1.3647058823529412,1.878809854825186,0.0,0.4,0.9,1.0,7.7,0.5352941176470589,0.39519168840985924,0.0,0.2,0.4,0.8,1.4,0.3411764705882353,0.5038090207725191,0.0,0.1,0.2,0.4,2.1,0.9705882352941176,0.7506369844025413,0.0,0.6,0.9,1.5,2.8,1.2999999999999998,0.7842193570679061,0.0,0.7,1.4,2.0,2.5,6.647058823529412,6.151028130225346,0.0,2.2,4.9,7.7,19.4,8
CHI,2,5,3,2,3,28.0,4.375255094603872,19.0,25.5,27.0,31.5,35.0,53.93333333333333,26.361407578576102,1.0,40.5,63.0,74.0,82.0,27.333333333333332,29.528839817242755,0.0,0.0,20.0,52.5,79.0,19.933333333333337,12.18697587395581,2.0,8.3,22.4,27.7,38.7,2.86,2.1741336534024636,0.0,0.9,2.9,4.35,6.9,6.680000000000001,4.566993384211167,1.0,2.65,6.8,9.5,14.6,0.3902666666666666,0.12989471927387233,0.0,0.372,0.426,0.47200000000000003,0.556,0.44,0.5526559249918266,0.0,0.0,0.2,0.75,1.7,1.28,1.416333294108417,0.0,0.05,1.0,2.4,4.2,0.21292307692307694,0.16404494381035822,0.0,0.0,0.24600000000000002,0.35700000000000004,0.405,2.4200000000000004,2.039327620284966,0.0,0.75,2.2,3.55,6.9,5.393333333333333,4.185257573003238,0.6,1.65,5.0,7.75,14.4,0.41686666666666666,0.13002629770641821,0.0,0.3935,0.45,0.487,0.556,0.421,0.13077570766119262,0.0,0.3825,0.461,0.483,0.556,1.2800000000000002,1.0373041983911953,0.0,0.25,1.3,2.0999999999999996,3.1,1.6666666666666672,1.309670987400307,0.0,0.44999999999999996,1.6,2.55,3.8,0.7300000000000001,0.10224630894221899,0.5,0.68775,0.7409999999999999,0.8019999999999999,0.857,1.1066666666666667,1.0859272973998282,0.1,0.3,0.7,1.7999999999999998,3.9,2.4999999999999996,2.2351094572110526,0.0,1.05,1.9,2.9,7.5,3.593333333333334,3.210800226616115,0.9,1.4500000000000002,2.2,4.65,11.1,1.8800000000000001,1.654517624997864,0.0,0.35,1.4,2.7,5.2,0.5933333333333333,0.4061433010064071,0.0,0.3,0.5,1.0,1.2,0.4333333333333333,0.5715476066494082,0.0,0.1,0.2,0.4,2.1,1.1400000000000001,0.8227132810749701,0.0,0.35,1.1,1.75,2.7,1.7066666666666668,0.9587690520861085,0.0,1.1,1.5,2.55,3.2,7.4399999999999995,5.5100946323219215,0.0,2.3,8.0,10.850000000000001,16.5,11
CHO,3,5,2,3,5,26.22222222222222,4.2916547686871045,19.0,23.0,26.0,29.75,33.0,47.388888888888886,27.055800484725655,1.0,26.0,52.5,73.25,82.0,22.77777777777778,29.004169184194186,0.0,0.0,9.5,38.0,82.0,19.805555555555557,8.978567435989687,5.3,13.724999999999998,19.3,27.050000000000004,34.9,2.7388888888888885,1.7693930128682347,0.0,1.4249999999999998,2.3,4.0,6.4,6.544444444444444,4.1172838308514565,0.0,3.3499999999999996,5.6,9.549999999999999,15.2,0.41052941176470586,0.05128976219366155,0.29600000000000004,0.401,0.423,0.43200000000000005,0.505,0.4722222222222222,0.5644419998917781,0.0,0.0,0.25,0.6749999999999999,1.6,1.416666666666667,1.583462327046801,0.0,0.025,0.9500000000000001,1.95,4.2,0.233375,0.14881078589940985,0.0,0.15000000000000002,0.307,0.3335,0.387,2.266666666666667,1.493909202690161,0.0,1.4249999999999998,1.85,3.25,5.1,5.111111111111112,3.221780452024276,0.0,3.2,4.6,6.575,11.1,0.43823529411764717,0.06643279443520787,0.308,0.42100000000000004,0.433,0.462,0.583,0.44170588235294117,0.0618574618638309,0.29600000000000004,0.429,0.451,0.48200000000000004,0.524,1.4444444444444446,1.3690796488763246,0.0,0.42500000000000004,1.1,1.7750000000000001,4.8,1.927777777777778,1.6395141158122768,0.0,0.65,1.75,2.3249999999999997,5.7,0.6595882352941177,0.22083253236998662,0.0,0.521,0.728,0.8240000000000001,0.889,0.9055555555555554,0.7141199620942115,0.0,0.42500000000000004,0.7,1.3,2.4,2.411111111111111,1.5728912639164145,0.0,1.35,2.4,2.8499999999999996,5.2,3.3222222222222215,2.2185197915185424,0.0,1.75,3.05,4.55,7.3,1.611111111111111,1.3680767474553848,0.4,0.7249999999999999,1.0,1.9,5.7,0.5944444444444446,0.43042007145171185,0.0,0.32499999999999996,0.5,0.7750000000000001,2.0,0.4555555555555555,0.44221663871405326,0.0,0.125,0.45,0.6,1.8,1.0555555555555556,0.6563914024441624,0.0,0.6,1.05,1.5750000000000002,2.4,1.6555555555555557,0.5710900024073904,0.5,1.4,1.8,2.075,2.5,7.388888888888889,5.052883729805002,0.0,3.7750000000000004,6.55,10.274999999999999,17.7,29
CLE,5,3,4,3,4,24.94736842105263,3.0454644639479196,20.0,23.0,25.0,26.0,32.0,43.526315789473685,23.293700676965653,7.0,25.0,43.0,60.0,82.0,21.57894736842105,28.645953349030883,0.0,0.5,11.0,36.5,82.0,20.99473684210526,8.66983747663963,10.1,12.3,20.0,27.6,36.0,3.089473684210526,1.9683311422065435,0.6,1.4,3.0,3.9,8.2,7.247368421052633,4.139292534970014,2.3,3.6500000000000004,7.3,9.25,18.1,0.4076315789473684,0.06037678962272007,0.25,0.37950000000000006,0.41,0.4455,0.507,0.5368421052631579,0.649110952950084,0.0,0.0,0.4,0.9,1.9,1.6263157894736846,1.725251062329821,0.0,0.1,1.0,3.0,5.0,0.20149999999999998,0.17041825709982242,0.0,0.0,0.3045,0.34025,0.391,2.5526315789473686,1.762059533945885,0.6,1.05,2.3,3.55,6.4,5.6263157894736855,3.5262258869573224,1.6,2.9,4.9,7.85,13.4,0.43410526315789477,0.05187152369807769,0.33299999999999996,0.401,0.447,0.4675,0.509,0.442421052631579,0.0661583250740841,0.25,0.42,0.45299999999999996,0.483,0.52,1.4263157894736844,1.085173875091585,0.2,0.55,1.4,2.1,4.2,1.9000000000000001,1.32077418374393,0.3,0.9,1.6,2.65,4.9,0.7198947368421053,0.16123237017727693,0.33299999999999996,0.604,0.755,0.8245,1.0,1.0999999999999999,1.3723459233492603,0.1,0.4,0.6,1.05,5.5,2.5000000000000004,1.9980546094194278,0.1,1.25,2.1,3.05,8.9,3.5842105263157893,3.3228607417061475,0.3,1.5,2.7,3.8,14.4,1.905263157894737,1.4218429684394072,0.3,0.85,1.6,2.8,5.9,0.7000000000000001,0.3986086914367133,0.2,0.4,0.7,0.8,1.5,0.3368421052631579,0.28521049987643526,0.0,0.1,0.3,0.5,0.9,1.1789473684210525,0.6868437857074288,0.3,0.7,1.2,1.5,3.2,1.826315789473684,0.7672766452150083,0.6,1.15,1.9,2.3499999999999996,3.3,8.15263157894737,5.346376594485136,1.4,3.7,7.8,10.8,22.5,28
DAL,5,3,7,3,5,28.608695652173914,5.015785358924205,21.0,25.0,27.0,32.5,38.0,40.130434782608695,30.168171589857725,2.0,8.5,45.0,66.5,82.0,17.82608695652174,24.15603100660568,0.0,0.0,9.0,20.5,82.0,16.343478260869563,10.069342584253025,1.3,10.2,17.3,23.299999999999997,35.5,2.460869565217391,1.8826333419960608,0.0,1.0,1.8,4.0,6.5,5.491304347826087,3.820508419697598,0.7,2.25,4.4,8.05,13.7,0.4253478260869565,0.11519730453587884,0.0,0.368,0.449,0.5,0.597,0.4782608695652173,0.5915745720602774,0.0,0.0,0.3,0.8,2.0,1.308695652173913,1.4721391496354304,0.0,0.0,0.7,2.5,4.9,0.2671,0.19478163211793434,0.0,0.08325,0.3145,0.40625,0.667,1.9739130434782606,1.6401821936780372,0.0,0.8,1.2,3.35,5.2,4.2,3.1001466240984623,0.7,1.7999999999999998,3.2,6.449999999999999,10.8,0.445304347826087,0.11834941901098271,0.0,0.4155,0.474,0.5,0.601,0.4647391304347826,0.11958497070029872,0.0,0.441,0.5,0.5155000000000001,0.625,1.0695652173913042,0.9187119355670522,0.0,0.5,0.9,1.25,3.1,1.4086956521739133,1.0719197067446375,0.0,0.7,1.3,1.9,3.6,0.7672000000000001,0.16690892568608848,0.25,0.69,0.7909999999999999,0.865,1.0,0.5869565217391305,0.6239932603264289,0.0,0.1,0.4,0.85,2.2,2.052173913043479,1.765031435521602,0.0,0.8500000000000001,1.7,3.05,6.2,2.634782608695652,2.2398475385720857,0.0,1.05,2.0,3.8,7.8,1.4869565217391303,1.5100585021256285,0.0,0.25,0.8,2.45,5.1,0.48260869565217385,0.37616748435316016,0.0,0.15000000000000002,0.4,0.7,1.2,0.3304347826086957,0.39935719100562733,0.0,0.0,0.1,0.6,1.3,0.9260869565217391,0.7256454125963551,0.0,0.35,0.7,1.4,2.6,1.5739130434782609,0.9136427545840621,0.0,1.0,1.6,2.1,3.5,6.47391304347826,4.879942007042181,0.0,2.8,4.6,9.55,17.3,17
DEN,3,4,3,3,2,24.733333333333334,3.8815804341359033,20.0,23.0,24.0,25.5,36.0,56.0,27.43824234270743,4.0,39.5,71.0,80.0,82.0,27.333333333333332,36.29574289611596,0.0,0.5,4.0,71.0,81.0,19.673333333333332,10.713973963718509,3.7,9.4,22.4,27.15,34.7,3.286666666666667,1.8454061367416685,0.5,1.7,3.7,4.85,6.1,6.9,4.1302023471703455,0.5,3.45,6.7,10.7,13.3,0.5096666666666667,0.15033850693241124,0.33299999999999996,0.438,0.479,0.529,1.0,0.5333333333333333,0.6286796443643576,0.0,0.0,0.2,1.1,1.9,1.52,1.7432318098454787,0.0,0.0,0.8,3.05,5.1,0.29292307692307695,0.27227634905810355,0.0,0.0,0.317,0.373,1.0,2.7533333333333334,1.5188654913955946,0.5,1.4,3.5,3.75,5.0,5.373333333333333,2.9455697160958443,0.5,2.6500000000000004,6.7,7.300000000000001,10.1,0.5357999999999999,0.13970898324732023,0.364,0.4855,0.515,0.5465,1.0,0.5386666666666666,0.14046894250874037,0.33299999999999996,0.492,0.505,0.559,1.0,1.4866666666666668,1.0907839033509452,0.1,0.75,1.4,2.0,4.0,2.1333333333333333,1.4089847746651116,0.3,1.0,2.4,2.95,4.9,0.6809333333333334,0.11605076885734517,0.5,0.5825,0.69,0.769,0.84,1.0799999999999996,0.8889801540449113,0.1,0.6,0.8,1.1,3.3,2.5400000000000005,1.6906465373595136,0.1,1.5,2.2,4.15,5.9,3.626666666666666,2.4358825524897147,0.3,2.4,2.9,5.15,9.2,1.8933333333333333,2.26131019754562,0.2,0.4,1.0,2.0,6.9,0.7466666666666667,0.5026595932305149,0.1,0.4,0.5,1.0,1.7,0.4933333333333333,0.5624775127780243,0.0,0.1,0.3,0.6,2.0,1.1999999999999997,0.744503669759736,0.1,0.6499999999999999,1.1,1.5,2.6,1.7466666666666664,0.7845532547404347,0.4,1.25,1.8,2.0999999999999996,3.0,8.606666666666666,5.1154481254147735,1.3,4.45,9.1,12.55,16.7,4
DET,3,3,3,4,3,25.875,4.224926034855522,19.0,23.5,25.0,29.25,33.0,52.3125,22.82606331951847,18.0,27.75,54.5,72.75,82.0,25.625,32.33754268132733,0.0,0.0,6.0,51.5,81.0,21.812500000000004,8.24579690913296,9.0,15.475000000000001,19.75,29.325000000000003,33.2,3.20625,1.4726252069009276,1.0,2.175,3.15,4.125,6.3,7.062499999999999,3.20767309223784,1.8,4.95,6.550000000000001,8.825,13.1,0.46106249999999993,0.09177179577626234,0.355,0.40675000000000006,0.4435,0.47325,0.7170000000000001,0.6062500000000001,0.5662375826453063,0.0,0.22499999999999998,0.5,0.9,1.8,1.65,1.3769531582446806,0.0,0.8999999999999999,1.45,2.4,4.4,0.34221428571428575,0.13469519925853596,0.0,0.30125,0.3315,0.41725,0.525,2.59375,1.458066642281255,0.7,1.2750000000000001,2.55,3.3499999999999996,6.3,5.4375,3.0414634635319886,1.5,3.075,5.2,7.1499999999999995,13.0,0.48250000000000004,0.08308228852569402,0.386,0.4375,0.45799999999999996,0.5005,0.7170000000000001,0.5052499999999999,0.08381050053543412,0.38799999999999996,0.46249999999999997,0.4845,0.50625,0.7170000000000001,1.3875,0.8452810183601663,0.4,0.8250000000000001,1.25,1.7000000000000002,3.3,2.00625,1.136936673698232,0.7,1.15,1.9,2.7,4.8,0.7045624999999999,0.1679821295058892,0.297,0.672,0.7615000000000001,0.80675,0.893,0.99375,0.877472696631259,0.1,0.37500000000000006,0.7,1.3250000000000002,2.9,2.6,1.5697133496278863,0.7,1.5499999999999998,2.3499999999999996,3.0249999999999995,6.7,3.59375,2.355551952303324,0.9,1.8749999999999998,3.05,4.15,9.6,1.9812500000000002,1.7863253716311966,0.4,0.8,0.95,3.525,6.6,0.63125,0.3198306843732581,0.2,0.4,0.6499999999999999,0.8,1.3,0.41875,0.4490267252625394,0.1,0.1,0.25,0.525,1.6,1.2500000000000002,0.7694153624668538,0.4,0.6,1.05,1.8,2.9,1.85625,0.4912144813283365,1.0,1.475,1.9,2.3,2.6,8.40625,3.690613092698827,2.9,5.8999999999999995,7.800000000000001,11.525,16.0,23
GSW,4,3,1,4,4,25.125,3.5,20.0,22.75,24.0,28.25,32.0,57.0625,28.24527984165378,2.0,43.25,69.5,79.0,82.0,25.625,34.55599320908989,0.0,0.0,3.0,50.25,82.0,18.2125,12.318001731882761,3.2,8.525,13.9,26.474999999999998,38.2,2.8062500000000004,2.658688586502752,0.0,0.7,1.85,4.225,8.0,6.05625,5.646706267078771,0.2,1.8749999999999998,3.9,8.55,17.8,0.425375,0.13718448648930145,0.0,0.41025,0.445,0.461,0.667,0.525,1.036982802814653,0.0,0.0,0.0,0.375,3.5,1.3625,2.355100847097636,0.0,0.0,0.35,1.2,7.7,0.3553333333333333,0.2577335951338243,0.0,0.27275,0.346,0.41625,1.0,2.2875,2.0899362031730377,0.0,0.6499999999999999,1.75,3.6750000000000003,7.6,4.68125,4.140888592238788,0.2,1.5250000000000001,2.95,7.625000000000001,14.6,0.4493125,0.16419326772637988,0.0,0.4155,0.4485,0.48725000000000007,0.857,0.4506875,0.1414150952574253,0.0,0.4245,0.47850000000000004,0.5115000000000001,0.667,1.24375,1.103913492987562,0.1,0.5499999999999999,0.6499999999999999,1.875,3.4,1.6,1.2559193180030845,0.2,0.7,1.1,2.3499999999999996,4.1,0.6927499999999999,0.15815583032777092,0.308,0.5995,0.7335,0.81725,0.9,0.8125000000000001,0.898795490272027,0.0,0.1,0.5,1.05,2.8,2.6062499999999997,2.1535919607328897,0.3,0.9,2.4000000000000004,3.3499999999999996,8.5,3.4187500000000006,2.941251151012666,0.4,0.975,3.2,4.025,11.2,1.6687500000000002,2.011871019722686,0.1,0.4,0.75,2.125,6.9,0.48749999999999993,0.4145278438577237,0.0,0.27499999999999997,0.35,0.6499999999999999,1.6,0.36874999999999997,0.44078528408587625,0.0,0.1,0.2,0.42500000000000004,1.7,1.1312499999999999,0.8942175350550894,0.2,0.37500000000000006,0.9500000000000001,1.6,3.1,1.7249999999999999,0.9705668446840743,0.2,0.7250000000000001,1.95,2.5,3.1,7.375,7.093612149908771,0.5,1.925,4.45,11.325000000000001,22.9,10
