Tm,C,PF,PG,SF,SG,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,Rk
ATL,3,4,3,3,3,27.0,4.0,21.0,23.75,26.0,29.25,35.0,54.25,24.887747989723778,3.0,39.0,65.5,73.5,77.0,25.625,33.182073473488664,0.0,2.25,7.5,69.75,76.0,19.7375,8.813843278237556,6.3,13.275,17.1,30.5,32.7,3.0375000000000005,1.866860109024419,0.7,1.8499999999999999,2.1,4.05,6.8,6.593749999999999,3.5766779279101995,2.3,4.0249999999999995,5.05,8.774999999999999,12.7,0.44293749999999993,0.06606105130861906,0.28600000000000003,0.41375,0.443,0.48700000000000004,0.55,0.7999999999999998,0.7174027227901122,0.0,0.425,0.7,1.0,2.9,2.15625,1.5327399214043673,0.0,1.275,2.05,2.8,6.0,0.316125,0.1321604454189427,0.0,0.31275000000000003,0.34750000000000003,0.37175,0.49200000000000005,2.2249999999999996,1.77557502422924,0.6,1.125,1.45,2.8499999999999996,6.7,4.44375,3.2881542441517753,1.5,2.0,3.1,5.425,12.2,0.48606249999999995,0.06607618708733125,0.33299999999999996,0.4535,0.4685,0.5245000000000001,0.596,0.5045000000000001,0.08525412990973906,0.28600000000000003,0.46749999999999997,0.499,0.5527500000000001,0.6709999999999999,1.26875,1.071272607696099,0.1,0.575,0.9,1.4999999999999998,3.8,1.65625,1.297674201536477,0.3,0.6749999999999999,1.2000000000000002,2.075,4.6,0.733625,0.13420624674979428,0.5,0.6765000000000001,0.7675,0.8307500000000001,0.898,0.75,0.5715476066494081,0.1,0.3,0.6,1.075,1.9,2.6374999999999997,1.4637281168304446,1.0,1.65,2.1,3.4499999999999997,5.9,3.3812499999999996,1.94086535682755,1.3,2.0250000000000004,2.95,4.1499999999999995,7.8,1.96875,1.7872581421458587,0.0,0.7500000000000001,1.25,2.8749999999999996,7.0,0.75,0.47469288317114394,0.3,0.4,0.55,0.925,1.8,0.37500000000000006,0.3660601043544625,0.0,0.07500000000000001,0.35,0.525,1.3,1.04375,0.7491940113659923,0.0,0.575,0.8500000000000001,1.3250000000000002,2.8,1.54375,0.5703434637713197,0.6,1.2750000000000001,1.55,1.9,2.8,8.131250000000001,4.926759415004281,1.7,5.125,5.65,12.225,16.7,2
BOS,2,6,5,5,4,26.181818181818183,3.8991618591003894,19.0,23.25,26.5,28.0,34.0,39.86363636363637,27.390118924871697,5.0,18.75,32.5,62.5,82.0,18.636363636363637,24.635524977338942,0.0,0.0,1.0,36.75,77.0,19.62272727272727,8.96814106225778,1.8,11.100000000000001,21.55,26.75,33.1,3.0772727272727276,1.744906005977677,0.4,1.5,3.3499999999999996,4.05,6.2,7.095454545454544,3.9409301866349695,1.0,3.7,7.3,8.899999999999999,14.4,0.44472727272727275,0.1135782431454956,0.22,0.40650000000000003,0.429,0.48924999999999996,0.8,0.7090909090909092,0.6225210579028371,0.0,0.15000000000000002,0.7,0.975,2.3,2.204545454545455,1.8460968536546485,0.0,0.525,2.05,3.2,6.6,0.3167368421052632,0.12325125291464277,0.0,0.26749999999999996,0.305,0.35050000000000003,0.625,2.368181818181818,1.4502500157645606,0.4,1.05,2.25,3.45,4.8,4.8999999999999995,2.857071427678549,1.0,2.375,4.9,7.574999999999999,9.7,0.48145454545454547,0.10276173424954461,0.25,0.43624999999999997,0.4835,0.52475,0.8,0.49004545454545456,0.10566635598845447,0.28,0.43975000000000003,0.4865,0.52725,0.8,1.2727272727272725,1.27584960234042,0.1,0.5,1.0,1.65,5.6,1.6909090909090907,1.449436373514133,0.1,0.7499999999999999,1.4,2.1750000000000003,6.5,0.6957727272727273,0.1686469775308856,0.33299999999999996,0.5755,0.748,0.8237500000000001,1.0,0.8500000000000001,0.6239276514834988,0.0,0.5,0.6499999999999999,1.1,2.5,2.6409090909090907,1.5048047147179031,0.2,1.3250000000000002,2.45,3.5250000000000004,6.4,3.4818181818181815,1.9733067156271964,0.2,1.9499999999999997,3.2,4.7749999999999995,7.6,2.2863636363636357,2.517045784351068,0.0,0.925,1.5,2.3,10.8,0.7,0.43424811867344754,0.1,0.42500000000000004,0.6,1.0,1.7,0.2727272727272727,0.21197892568617505,0.0,0.1,0.2,0.4,0.7,1.1136363636363638,0.8299715741233635,0.2,0.6,0.8500000000000001,1.475,3.4,1.613636363636364,0.8637104092204,0.2,0.8,1.9,2.2,3.3,8.131818181818183,4.928864098217895,1.1,3.825,8.350000000000001,10.275,19.0,16
BRK,3,6,4,2,4,27.526315789473685,4.376305152023306,21.0,24.0,26.0,30.5,38.0,46.8421052631579,26.694283944725647,7.0,30.5,44.0,73.0,82.0,21.57894736842105,23.202767530030368,0.0,0.0,19.0,35.5,80.0,18.41052631578948,9.787457661996813,4.4,9.0,20.3,25.9,34.9,2.7421052631578946,1.978584170976162,0.0,1.1,2.6,3.9000000000000004,7.0,6.2105263157894735,4.065695886430228,0.7,2.9,5.9,9.1,13.7,0.4137368421052631,0.1200730528124271,0.0,0.37450000000000006,0.439,0.475,0.573,0.4947368421052632,0.5602317816072264,0.0,0.0,0.4,0.85,1.6,1.510526315789474,1.537636981013437,0.0,0.1,1.4,2.3,4.8,0.24158823529411771,0.12258061573079643,0.0,0.16699999999999998,0.267,0.348,0.38,2.263157894736842,1.8108348370344391,0.0,0.9500000000000001,1.5,3.25,7.0,4.694736842105264,3.5330933384233845,0.7,2.05,3.1,7.15,13.6,0.45115789473684215,0.12358140059531374,0.0,0.42099999999999993,0.47600000000000003,0.5235000000000001,0.5760000000000001,0.448578947368421,0.12213076588889545,0.0,0.43799999999999994,0.46299999999999997,0.5185,0.573,1.1684210526315788,0.9153339594431867,0.1,0.5,0.9,1.65,3.1,1.5947368421052628,1.1777915700395127,0.2,0.8,1.2,2.35,3.9,0.7103684210526315,0.16722214450854017,0.25,0.6365000000000001,0.763,0.823,0.8809999999999999,0.8,0.7781745019952502,0.0,0.3,0.6,1.0,3.0,2.5631578947368423,1.5140859091712322,0.5,1.25,2.2,4.1,5.7,3.3631578947368426,2.058643168668731,0.7,2.15,2.8,4.85,7.4,1.489473684210526,1.6934169063504267,0.1,0.5,0.9,1.4,6.6,0.5526315789473685,0.3687342027541,0.1,0.2,0.6,0.8,1.4,0.33157894736842103,0.40695704329538185,0.0,0.1,0.3,0.4,1.8,1.0105263157894737,0.6419542531659828,0.1,0.6,0.8,1.35,2.4,1.5263157894736843,0.7186732415153464,0.1,1.2,1.4,2.0,2.9,7.157894736842105,4.993697782591538,0.4,2.9000000000000004,6.8,10.5,17.2,18
CHI,2,4,2,3,3,28.285714285714285,4.8584355099554015,23.0,24.25,27.5,33.0,37.0,58.642857142857146,20.265951524880126,18.0,52.25,64.0,70.75,82.0,29.285714285714285,29.17962558790893,0.0,1.5,21.5,60.0,78.0,21.75,11.140898320360678,3.6,11.65,23.7,29.8,38.7,3.2428571428571433,2.2768785264426876,0.2,1.45,2.95,4.175000000000001,7.3,7.4,4.956270309881755,0.8,3.55,7.0,9.55,16.4,0.41900000000000004,0.06858234803167985,0.214,0.405,0.431,0.44575000000000004,0.502,0.692857142857143,0.642667859801607,0.0,0.05,0.65,1.1749999999999998,1.7,1.957142857142857,1.867006771737662,0.0,0.075,1.8,3.5999999999999996,5.3,0.3277272727272727,0.11944211226287897,0.0,0.3165,0.345,0.38249999999999995,0.462,2.5571428571428574,2.122304366526117,0.2,0.9750000000000001,1.75,3.7749999999999995,7.2,5.414285714285713,4.287882235548693,0.8,1.9500000000000002,3.65,7.725,14.4,0.4480714285714286,0.07379124847601069,0.214,0.44325000000000003,0.4665,0.49175,0.502,0.4645714285714286,0.0791101610567036,0.214,0.44925,0.489,0.5015000000000001,0.546,1.7071428571428573,1.6981729030906154,0.0,0.35,1.35,2.6249999999999996,5.9,2.2071428571428573,2.039405752707348,0.1,0.5,1.75,3.375,7.1,0.7222142857142858,0.13845975731455115,0.33299999999999996,0.6752500000000001,0.8,0.8045,0.8340000000000001,1.0499999999999998,1.0889303149280174,0.2,0.32499999999999996,0.45,1.55,3.3,2.9642857142857144,2.4487381814556417,0.1,1.275,2.25,4.0249999999999995,9.0,3.992857142857143,3.4012360390608873,0.4,1.7249999999999999,2.8,5.574999999999999,11.8,1.9285714285714286,1.626902943267725,0.1,0.6749999999999999,1.5,3.075,4.9,0.5714285714285714,0.4214052889824919,0.1,0.32499999999999996,0.6,0.7,1.8,0.5071428571428571,0.5455615113232994,0.0,0.2,0.25,0.6749999999999999,1.9,1.192857142857143,0.8297027138720191,0.2,0.55,1.1,1.7000000000000002,3.2,1.6357142857142857,0.7918888255859607,0.4,0.9000000000000001,1.7999999999999998,2.1750000000000003,3.0,8.864285714285716,6.3666930364028245,0.6,3.675,8.3,11.274999999999999,20.0,9
CHO,3,3,4,2,5,26.11764705882353,4.526068284686728,19.0,22.0,25.0,30.0,35.0,49.94117647058823,22.381550963447815,9.0,29.0,61.0,64.0,80.0,24.11764705882353,25.01719996557662,0.0,0.0,14.0,45.0,72.0,21.423529411764708,7.986357853534106,8.1,14.8,21.7,28.9,34.2,3.21764705882353,1.8668942438303937,1.2,1.7,2.7,4.1,7.5,7.711764705882354,4.389174517056308,2.9,3.9,6.3,9.3,15.8,0.4195294117647059,0.05231409662684001,0.32299999999999995,0.389,0.42200000000000004,0.45799999999999996,0.5429999999999999,0.6882352941176471,0.657535505639407,0.0,0.0,0.6,1.1,2.2,2.0470588235294116,1.905950434513849,0.0,0.1,1.7,3.3,6.6,0.38485714285714284,0.1902948550753064,0.171,0.3045,0.334,0.39625000000000005,1.0,2.523529411764706,1.8122946131095468,0.7,1.2,1.6,3.7,7.4,5.6647058823529415,3.9335005364926836,1.4,2.7,3.6,8.7,15.5,0.4424705882352941,0.043097444308013814,0.358,0.42200000000000004,0.436,0.462,0.5429999999999999,0.4677058823529411,0.05734191824690986,0.39299999999999996,0.428,0.462,0.48200000000000004,0.602,1.511764705882353,1.0142006414790274,0.2,0.7,1.1,2.0,3.8,1.9941176470588236,1.2391885390424322,0.2,1.0,1.8,2.7,4.6,0.764470588235294,0.12611458958376845,0.5770000000000001,0.655,0.774,0.861,1.0,0.8529411764705881,0.7107369828730804,0.0,0.3,0.6,1.4,2.5,2.8470588235294114,1.7811925945342155,0.3,1.6,2.5,3.9,6.9,3.6764705882352935,2.3239323924559168,0.3,2.0,3.4,4.9,8.4,1.8411764705882354,1.7051608514775853,0.2,0.5,1.4,2.3,6.0,0.5117647058823529,0.30798204684116015,0.0,0.3,0.5,0.6,1.4,0.4411764705882353,0.4444924402189138,0.0,0.1,0.3,0.7,1.5,1.0294117647058822,0.617216236300489,0.3,0.6,0.8,1.3,2.6,1.6470588235294115,0.5245446204314076,0.8,1.2,1.6,2.1,2.5,8.623529411764705,4.705120802349912,3.3,4.8,7.4,10.9,17.3,22
CLE,5,3,3,4,5,27.95,4.718106221333882,22.0,23.0,28.0,32.0,36.0,42.45,24.660804187169056,5.0,20.75,46.0,59.5,82.0,20.5,26.698117418353874,0.0,0.75,8.0,30.75,75.0,18.915000000000003,10.86986539402446,2.8,9.424999999999999,19.950000000000003,25.45,36.4,2.8099999999999996,2.526470390006372,0.2,0.7750000000000001,1.9,4.3,9.0,6.265000000000001,5.151624679856372,0.8,2.4,4.65,8.375,18.5,0.4144,0.09686583233361601,0.25,0.35475,0.4175,0.473,0.59,0.71,0.8478455668712066,0.0,0.0,0.44999999999999996,1.125,2.8,2.025,2.1829181338170627,0.0,0.0,1.35,3.1750000000000003,7.3,0.2904285714285714,0.13558177452156903,0.0,0.25725,0.346,0.3685,0.415,2.0949999999999998,2.084901865669865,0.1,0.37500000000000006,1.4,3.525,7.3,4.2349999999999985,3.8446511031903996,0.3,1.225,2.8499999999999996,7.35,13.6,0.4431999999999999,0.0963745980945951,0.25,0.3765,0.476,0.49174999999999996,0.59,0.4666499999999999,0.09887752924438234,0.25,0.45775,0.492,0.5327500000000001,0.59,1.23,1.480078234063108,0.1,0.37500000000000006,0.5,1.525,5.4,1.6600000000000001,1.972281606881255,0.1,0.5,0.7,2.05,7.7,0.7129,0.12786172630084258,0.5,0.6307499999999999,0.7215,0.7882499999999999,1.0,0.86,0.8905350254644381,0.1,0.27499999999999997,0.6,0.9500000000000001,3.3,2.445,1.9885130652138838,0.0,1.0,1.75,3.25,7.9,3.3,2.7107971249489657,0.2,1.3749999999999998,2.15,4.35,9.7,1.6349999999999998,1.8212994204543547,0.1,0.5,0.95,2.2,7.4,0.6100000000000001,0.5290507885280064,0.0,0.17500000000000002,0.4,0.925,1.6,0.325,0.31768074010172376,0.0,0.07500000000000001,0.3,0.5,1.2,1.06,0.9016943116039646,0.0,0.475,0.95,1.35,3.9,1.5550000000000002,0.7155969168242838,0.1,1.15,1.7000000000000002,2.05,2.6,7.565,7.01466696512236,0.8,2.075,4.8,10.525,25.3,7
DAL,2,6,5,4,2,28.57894736842105,3.934403660498334,22.0,25.0,29.0,31.5,36.0,48.578947368421055,26.049772422707534,5.0,24.5,46.0,74.5,80.0,21.57894736842105,30.339405600040067,0.0,1.0,3.0,34.5,80.0,18.55263157894737,9.443361479017513,2.2,10.25,17.7,27.049999999999997,33.7,2.9473684210526314,2.035891402106112,0.0,1.4,2.7,4.05,7.5,6.368421052631579,4.32114344841205,1.2,3.35,5.7,7.449999999999999,16.9,0.453157894736842,0.14805226673107885,0.0,0.416,0.436,0.4605,0.748,0.636842105263158,0.6491109529500839,0.0,0.0,0.5,1.15,2.0,1.8421052631578947,1.7023891021064368,0.0,0.25,1.5,3.5,5.3,0.2954,0.1278413078781659,0.0,0.27949999999999997,0.342,0.3725,0.426,2.315789473684211,1.829165917355879,0.0,1.0,1.5,3.8,6.5,4.526315789473685,3.477521803632127,0.6,2.1500000000000004,3.1,6.6,13.4,0.48421052631578937,0.14559516893212587,0.0,0.45999999999999996,0.48100000000000004,0.5235000000000001,0.748,0.4984210526315789,0.1444269580058737,0.0,0.4595,0.508,0.544,0.748,1.236842105263158,0.9256892485036874,0.2,0.4,1.1,1.7,3.3,1.6473684210526314,1.1577604919520903,0.3,0.7,1.4,2.35,3.8,0.725578947368421,0.13426396711514627,0.452,0.681,0.75,0.812,0.909,0.8789473684210526,0.8721486541030726,0.1,0.35,0.6,1.05,3.9,2.363157894736842,1.7664183870557548,0.2,1.3,2.0,2.8,7.6,3.2315789473684204,2.4839602411335338,0.4,1.85,2.4,4.3,11.5,1.6947368421052629,1.7827798780464323,0.2,0.35,0.8,2.75,6.5,0.6,0.45092497528228936,0.0,0.35,0.5,0.8,1.9,0.38947368421052636,0.4306258195826489,0.0,0.1,0.3,0.35,1.6,0.9789473684210526,0.7360396633096019,0.3,0.4,0.7,1.25,2.9,1.6368421052631579,0.6456783911478854,0.2,1.2000000000000002,1.6,2.1500000000000004,2.5,7.789473684210527,5.154167109872479,0.2,3.6500000000000004,7.3,9.8,18.9,10
DEN,5,2,4,3,6,25.85,3.2971279367927093,20.0,23.0,26.0,27.25,32.0,45.05,22.528286313222456,3.0,31.75,46.5,59.75,78.0,20.5,27.10894200890373,0.0,0.75,5.5,29.0,75.0,18.990000000000002,9.038915864195218,4.3,12.7,18.55,24.699999999999996,35.5,2.9349999999999996,1.5925071263163697,0.3,1.65,2.9,4.0,5.4,6.754999999999998,3.5141031647678727,0.7,3.7749999999999995,6.449999999999999,9.15,12.5,0.4313500000000001,0.06232113352796568,0.304,0.395,0.4325,0.47674999999999995,0.557,0.635,0.6745563844405253,0.0,0.1,0.35,1.025,1.9,1.9899999999999998,1.9020487569156077,0.0,0.49999999999999994,1.5,3.05,5.3,0.2701052631578948,0.12911316945345191,0.0,0.202,0.298,0.348,0.5,2.29,1.3668634860415594,0.0,1.3249999999999997,2.1500000000000004,3.3,5.0,4.7749999999999995,2.682276134770224,0.0,2.875,4.6,6.525,9.7,0.47078947368421054,0.044966134105282725,0.38799999999999996,0.4505,0.47700000000000004,0.5,0.557,0.4831,0.07986890574725033,0.353,0.43374999999999997,0.4825,0.5075,0.75,1.3699999999999999,0.9636007035019607,0.0,0.7500000000000001,1.2,1.925,3.5,1.8450000000000002,1.2470913527505767,0.0,0.975,1.7,2.8,4.8,0.7454736842105263,0.10791167603443755,0.5770000000000001,0.6699999999999999,0.738,0.8140000000000001,1.0,0.945,0.8672248539844908,0.0,0.4,0.6499999999999999,1.125,3.2,2.4850000000000003,1.6875004873293642,0.3,1.0250000000000001,2.05,3.8749999999999996,5.7,3.425,2.4687254329224007,0.4,1.575,3.0,4.975,8.9,1.65,2.0666525183443265,0.1,0.5,1.0,1.9,9.6,0.605,0.31199696354797735,0.0,0.4,0.7,0.8,1.2,0.4,0.36992175559590695,0.0,0.1,0.3,0.5,1.2,1.1400000000000001,0.5393953730067144,0.3,0.7750000000000001,1.1,1.4499999999999997,2.5,1.9400000000000002,0.7358489547526219,0.6,1.5250000000000001,1.85,2.2,3.3,7.850000000000003,4.305626673625058,1.0,4.65,7.25,11.35,15.2,24
DET,2,5,5,6,2,27.0,4.116718161479193,21.0,24.0,27.0,29.25,34.0,42.45,24.21499100709484,3.0,23.0,43.5,55.5,82.0,20.5,27.01559004099592,0.0,0.0,9.0,31.0,82.0,20.655,9.01790470470596,5.7,13.3,23.05,29.075000000000003,32.2,3.1450000000000005,1.9559558169587414,0.7,1.65,2.6,4.925,6.8,7.549999999999999,4.220563693955683,1.3,4.825,6.3,11.749999999999998,15.6,0.40700000000000003,0.07741004966716972,0.25,0.39775000000000005,0.4085,0.43224999999999997,0.581,0.725,0.6146244039205869,0.0,0.3,0.5,1.125,1.9,2.2449999999999997,1.5948849158283624,0.0,1.3,1.7999999999999998,3.2,5.4,0.2866666666666667,0.11007804717830089,0.0,0.19949999999999998,0.332,0.36,0.423,2.41,1.895396084144281,0.4,1.0,1.5,3.05,6.1,5.31,4.042263565979105,0.9,2.3,3.35,6.825000000000001,12.6,0.4575000000000002,0.061688948084640524,0.33299999999999996,0.43174999999999997,0.4495,0.497,0.5820000000000001,0.45809999999999995,0.07576619159937818,0.3,0.436,0.47,0.5095000000000001,0.581,1.255,1.142699942195998,0.0,0.37500000000000006,0.8500000000000001,2.025,3.7,1.7600000000000002,1.650645806630656,0.0,0.4,1.1,3.2,4.9,0.7838823529411765,0.16722136614116526,0.389,0.696,0.8059999999999999,0.902,1.0,0.9499999999999998,1.269687072926985,0.0,0.27499999999999997,0.5,1.0,5.3,2.565,2.0298496184900525,0.6,1.2750000000000001,2.05,2.8749999999999996,8.1,3.5300000000000002,3.2604649329424427,0.8,1.625,2.5,3.825,13.5,2.275,2.369071548096427,0.1,0.8500000000000001,1.3,2.9499999999999997,9.2,0.6399999999999999,0.3485307507387639,0.1,0.37500000000000006,0.6,0.925,1.3,0.385,0.5382965334225521,0.0,0.1,0.2,0.35,1.9,1.1700000000000002,0.8850215578700539,0.2,0.6,0.8,1.625,3.5,1.6350000000000002,0.7747835011693335,0.3,1.1,1.55,2.025,3.5,8.254999999999999,5.111439698311394,1.6,4.1499999999999995,7.199999999999999,12.799999999999999,17.6,23
GSW,4,3,2,2,4,26.733333333333334,3.3693294514459335,22.0,24.0,26.0,29.5,32.0,60.0,23.139329537144576,15.0,47.5,67.0,77.5,82.0,27.333333333333332,36.331148907685005,0.0,0.5,4.0,71.0,82.0,19.12,9.480521384095166,4.5,11.05,18.4,27.6,32.7,3.2399999999999998,2.2831056542725805,0.3,1.65,3.0,4.05,8.2,6.746666666666666,4.793577051887342,0.8,3.5,5.8,8.25,16.9,0.48206666666666664,0.09956366711568941,0.204,0.4645,0.48700000000000004,0.528,0.667,0.7799999999999999,1.1490368637627404,0.0,0.0,0.1,1.05,3.6,1.9533333333333331,2.6435546055228274,0.0,0.0,0.8,2.7,8.1,0.27881818181818185,0.1653274436878634,0.0,0.1945,0.337,0.3945,0.44299999999999995,2.46,1.3793373150072568,0.2,1.65,2.5,3.15,4.7,4.793333333333333,2.7204166347577474,0.8,2.95,5.1,5.9,9.8,0.5128,0.07725671491851047,0.29600000000000004,0.5005,0.519,0.546,0.667,0.5203333333333333,0.09287215995785872,0.231,0.5055000000000001,0.54,0.5515,0.667,1.28,1.0157333733388332,0.2,0.7,0.9,1.5499999999999998,3.9,1.6933333333333336,1.0878988048177134,0.3,0.9500000000000001,1.7,2.2,4.2,0.7168666666666667,0.15512016847162932,0.455,0.612,0.7140000000000001,0.8325,1.0,0.9066666666666665,0.6099960967868877,0.1,0.4,0.7,1.4,2.1,2.7733333333333334,1.808893373887814,0.6,1.3,2.8,3.6,6.7,3.68,2.3031655234853243,1.1,1.8499999999999999,3.3,4.75,8.2,2.0466666666666664,1.9758783459755913,0.1,0.6000000000000001,1.5,2.95,7.7,0.72,0.542744349184244,0.1,0.3,0.6,0.9,2.0,0.5333333333333333,0.46393759843118476,0.1,0.2,0.4,0.7,1.7,1.1066666666666667,0.7459094800181537,0.3,0.6,1.0,1.4500000000000002,3.1,1.6800000000000002,0.7052861627939196,0.8,1.3,1.6,1.9,3.2,8.513333333333334,6.560473269803752,0.9,4.35,7.1,10.25,23.8,1
