Tm,C,PF,PG,SF,SG,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,Rk
HOU,4,3,4,4,3,26.0,4.2564829447354215,20.0,22.0,25.5,29.5,34.0,46.5,28.63410143004111,4.0,23.5,58.0,70.75,81.0,22.77777777777778,31.936620241007038,0.0,0.0,5.5,48.0,81.0,19.47222222222222,10.550316725413316,3.1,11.05,18.35,28.474999999999998,36.4,3.0944444444444446,2.194504425423338,0.3,1.025,3.55,4.325,8.3,6.722222222222223,4.882448223339882,1.0,2.3249999999999997,5.9,9.675,18.9,0.4528333333333333,0.1369212955550399,0.14300000000000002,0.39475000000000005,0.419,0.49324999999999997,0.7140000000000001,1.0555555555555556,1.1768463452216,0.0,0.05,0.5,1.75,3.3,2.988888888888889,3.2016335699670364,0.0,0.5,1.5,5.2749999999999995,9.3,0.312125,0.1059898580053771,0.0,0.3155,0.33849999999999997,0.3765,0.40299999999999997,2.0444444444444447,1.6096116529158868,0.0,0.8500000000000001,1.75,2.6000000000000005,5.6,3.7166666666666655,2.642692477268546,0.1,1.4249999999999998,3.4000000000000004,5.5249999999999995,9.6,0.48850000000000005,0.1733894799712655,0.0,0.4475,0.5335000000000001,0.6045,0.7140000000000001,0.5208888888888888,0.12161650859730638,0.14300000000000002,0.473,0.526,0.58075,0.7140000000000001,1.5444444444444447,2.1568556149614766,0.1,0.35,1.05,1.625,9.2,1.9833333333333334,2.5465663156493688,0.1,0.575,1.2999999999999998,2.25,10.9,0.7432222222222222,0.16441574117982868,0.5,0.59875,0.753,0.8592500000000001,1.0,0.8722222222222222,0.7119199852226914,0.0,0.32499999999999996,0.6,1.4,2.7,2.5277777777777772,1.903805957597309,0.2,1.0,2.45,2.95,7.0,3.3944444444444444,2.4358769944367356,0.2,1.25,3.35,4.5,8.1,1.8277777777777777,2.5392925266592883,0.1,0.8250000000000001,1.0,1.9250000000000003,11.2,0.6222222222222221,0.4965238641922646,0.0,0.3,0.5,0.6749999999999999,1.8,0.3555555555555555,0.28330449680246295,0.0,0.2,0.3,0.475,1.2,1.111111111111111,1.2399662656174486,0.0,0.525,0.8,1.25,5.7,1.7222222222222223,0.909140224449682,0.2,1.1,1.75,2.3499999999999996,3.3,8.772222222222224,7.127313292625899,0.8,2.8,9.1,12.375,29.1,3
IND,2,5,4,3,2,26.9375,3.4345062721348074,20.0,24.75,27.0,29.25,32.0,56.375,23.47729399512076,6.0,37.5,65.5,74.25,82.0,25.625,33.240286801811244,0.0,0.0,4.0,43.25,82.0,19.38125,10.154159656679292,4.0,13.200000000000001,19.25,27.8,35.9,3.0687499999999996,2.0822163672394858,0.4,1.7499999999999998,2.65,4.0,8.3,6.7124999999999995,4.30362250513061,1.5,3.7,6.699999999999999,8.7,18.0,0.43943750000000004,0.07262411789481509,0.25,0.4075,0.4425,0.475,0.551,0.6562499999999999,0.7659144860883622,0.0,0.0,0.55,0.7249999999999999,2.6,1.73125,1.8983216271222325,0.0,0.375,1.45,1.85,6.6,0.2813333333333334,0.18374037065795804,0.0,0.15,0.348,0.3865,0.625,2.4062500000000004,1.6360394249528343,0.3,1.25,2.0,3.6500000000000004,5.7,4.9625,3.0711289997871036,1.0,2.6750000000000003,4.35,7.249999999999999,11.4,0.4645,0.06542680388546172,0.33299999999999996,0.42774999999999996,0.473,0.50375,0.557,0.47987500000000005,0.07706090664749107,0.264,0.45399999999999996,0.48750000000000004,0.5355000000000001,0.565,1.3375000000000001,1.4254239135546074,0.1,0.37500000000000006,0.75,1.5,4.5,1.6625,1.6066009668448062,0.1,0.5,1.15,1.95,5.1,0.763,0.11611660805701599,0.523,0.7075,0.7404999999999999,0.8235,1.0,0.71875,0.593541630104129,0.0,0.27499999999999997,0.6000000000000001,0.9500000000000001,1.8,2.6875,1.6255768207008856,0.5,1.6749999999999998,2.55,3.6500000000000004,5.8,3.40625,1.993813348000927,0.5,2.125,3.3,4.05,7.3,1.86875,1.990885481387616,0.1,0.575,1.1,2.45,7.8,0.6124999999999999,0.5018299844900994,0.1,0.24999999999999997,0.45,0.9500000000000001,1.6,0.36875,0.48678366173623105,0.0,0.17500000000000002,0.3,0.4,2.1,1.0875000000000001,0.8405355435673141,0.2,0.5,0.8,1.4999999999999998,2.9,1.5875000000000001,0.7847504911329035,0.2,1.25,1.6,2.0,3.2,8.118749999999999,5.946227795838299,0.9,4.25,7.2,10.774999999999999,23.7,13
LAC,3,3,2,4,3,29.533333333333335,5.1805497042394295,19.0,27.5,30.0,32.0,39.0,57.6,27.973967490201623,3.0,41.0,68.0,80.0,82.0,27.333333333333332,33.467823922317365,0.0,0.5,7.0,61.0,81.0,19.306666666666665,10.467123132296987,3.0,11.1,21.3,28.0,34.0,3.1733333333333333,2.2422777534929796,0.4,1.1,2.8,4.75,7.9,6.786666666666667,4.411165486850494,1.9,2.8499999999999996,6.4,10.25,15.9,0.43966666666666676,0.11381668636556812,0.231,0.3875,0.442,0.48450000000000004,0.7140000000000001,0.8,0.7928249671720919,0.0,0.2,0.6,1.35,2.6,2.1599999999999997,1.9018036551802984,0.0,0.75,1.7,3.65,6.0,0.3257692307692307,0.10832909261916812,0.0,0.319,0.349,0.37200000000000005,0.429,2.353333333333333,1.929051086736195,0.4,0.6499999999999999,2.0,2.95,7.2,4.633333333333334,3.445010194193224,1.1,2.0999999999999996,3.5,6.25,14.1,0.48319999999999996,0.11378124374681195,0.231,0.453,0.491,0.5285,0.7170000000000001,0.4943999999999999,0.11592534543526586,0.231,0.469,0.513,0.5565,0.7140000000000001,1.5733333333333335,1.4542875853669317,0.0,0.5,1.5,2.2,5.2,2.0866666666666673,2.0031641636837123,0.0,0.55,1.7,2.6,6.9,0.7820714285714285,0.13115314846258302,0.48200000000000004,0.70575,0.7749999999999999,0.8757499999999999,1.0,0.7066666666666666,0.9527903881806974,0.0,0.15000000000000002,0.4,0.75,3.7,2.766666666666667,2.517273657484753,0.7,1.5,1.9,2.9,10.1,3.4666666666666672,3.428591269783859,0.8,1.75,2.2,3.6,13.8,1.84,2.437445970097154,0.0,0.4,0.8,2.5,9.2,0.62,0.48284868969777384,0.0,0.3,0.6,0.75,2.0,0.33999999999999997,0.4014260294784795,0.0,0.15000000000000002,0.2,0.4,1.7,1.02,0.7193250804946061,0.2,0.44999999999999996,0.8,1.5,2.4,1.6400000000000001,0.8060485628758888,0.0,1.2,1.6,2.45,2.8,8.686666666666667,6.339317974431665,1.3,3.05,6.7,12.5,21.6,6
LAL,3,3,4,4,4,26.72222222222222,5.528594710875828,19.0,22.5,25.0,30.75,37.0,48.888888888888886,21.41986128611341,20.0,24.25,55.0,63.0,82.0,22.77777777777778,25.236657640996935,1.0,2.0,11.0,46.75,73.0,20.049999999999997,7.226442457270055,6.4,15.175,20.15,26.35,29.2,3.2,1.5582795943339713,0.8,2.2,3.0,4.25,5.8,7.111111111111111,3.6237596480627827,2.7,4.175,6.199999999999999,9.975000000000001,13.8,0.4527222222222222,0.07335394095476243,0.27899999999999997,0.40775000000000006,0.4445,0.5137499999999999,0.58,0.7111111111111111,0.8539795347381773,0.0,0.125,0.30000000000000004,0.975,2.8,2.072222222222222,2.2386460076824157,0.0,0.375,1.2,2.8,7.0,0.26216666666666666,0.14315900251119382,0.0,0.20875000000000005,0.28600000000000003,0.35275,0.5,2.488888888888889,1.1856439743814027,0.4,2.0,2.25,3.2499999999999996,4.9,5.033333333333334,2.316945250565418,1.2,3.8499999999999996,4.5,6.2749999999999995,9.6,0.48761111111111105,0.059062418516733224,0.33299999999999996,0.4515,0.492,0.51525,0.605,0.49444444444444446,0.05883798515187298,0.34600000000000003,0.46499999999999997,0.506,0.5285000000000001,0.586,1.3555555555555554,1.1647884040218597,0.2,0.8,1.05,1.5250000000000001,5.2,1.8055555555555556,1.3518928874304235,0.2,1.025,1.4,2.0,5.9,0.7346666666666667,0.13043411679284453,0.47,0.6439999999999999,0.744,0.8055,1.0,0.9222222222222223,0.7141886021753105,0.1,0.32499999999999996,0.7,1.625,2.1,2.6222222222222222,1.4086103103896221,0.6,1.75,2.65,3.075,6.6,3.55,2.0009556540342825,0.8,2.225,3.35,4.825,8.6,1.7944444444444447,1.2065859576518427,0.4,0.8,1.5,2.375,4.8,0.7222222222222222,0.3490416384322609,0.3,0.4,0.6499999999999999,0.975,1.4,0.3444444444444445,0.2478667151852625,0.0,0.125,0.3,0.5,0.9,1.2000000000000002,0.6756260713111166,0.3,0.8,0.95,1.45,2.8,1.738888888888889,0.7317496268122514,0.7,1.2,1.75,2.25,3.4,8.466666666666667,4.706191166337981,2.3,5.4750000000000005,7.45,12.249999999999998,18.6,28
MEM,2,4,4,4,3,27.235294117647058,5.82590563522859,20.0,22.0,26.0,30.0,40.0,51.294117647058826,22.731488913735813,11.0,33.0,64.0,72.0,77.0,24.11764705882353,28.420684265471987,0.0,3.0,13.0,34.0,75.0,20.682352941176468,7.317635828438517,6.6,16.4,19.9,24.6,34.2,2.958823529411765,1.9203055822997976,0.7,1.8,2.3,3.2,7.2,6.864705882352941,4.013250113136264,1.3,4.8,5.1,7.4,15.7,0.424764705882353,0.07648654245336618,0.313,0.374,0.415,0.46,0.615,0.711764705882353,0.7398330495297372,0.0,0.2,0.4,0.8,2.5,2.1647058823529415,1.7406683976531068,0.0,0.8,1.9,2.7,6.1,0.275625,0.11811061199852733,0.0,0.20900000000000002,0.277,0.37825,0.408,2.2411764705882353,1.6390007716324493,0.7,1.1,1.5,3.0,5.8,4.711764705882352,3.310755645041849,1.3,2.8,3.1,4.8,12.1,0.4670588235294118,0.08142977848139715,0.336,0.389,0.48,0.511,0.619,0.47164705882352936,0.07421416742818601,0.326,0.414,0.473,0.513,0.615,1.4705882352941178,1.1334486677185434,0.3,0.9,1.1,1.7,4.6,1.9058823529411764,1.2769448834206265,0.5,1.2,1.6,2.2,5.3,0.7476470588235294,0.09363422262751384,0.556,0.667,0.782,0.8140000000000001,0.8590000000000001,0.8529411764705882,0.7706471688285953,0.1,0.3,0.5,1.1,2.5,2.6058823529411765,1.5142946329212548,0.9,1.6,2.3,3.0,5.7,3.458823529411764,2.135140166221357,1.0,1.9,2.8,4.0,8.2,1.7529411764705884,1.5906435989320578,0.1,0.8,1.4,1.8,6.3,0.6823529411764706,0.37120630065646626,0.1,0.4,0.6,0.8,1.6,0.3588235294117647,0.29592825044555093,0.1,0.2,0.3,0.4,1.3,1.0588235294117645,0.5557189302262112,0.2,0.7,0.9,1.2,2.3,1.9411764705882353,0.6124324692664203,1.1,1.5,1.9,2.3,3.2,8.10588235294118,5.27416706554638,1.6,5.0,6.7,8.9,20.5,12
MIA,3,4,2,2,4,26.6,3.7378374190738377,20.0,24.5,26.0,29.0,36.0,52.86666666666667,23.712162842445785,16.0,30.0,62.0,73.0,78.0,27.333333333333332,28.116255254279675,0.0,5.0,14.0,49.0,77.0,23.493333333333336,8.664910078394735,8.1,15.399999999999999,25.2,30.3,34.7,3.6133333333333337,2.10911852497221,0.7,2.1,3.7,4.85,7.3,8.253333333333334,4.454510822376197,1.4,4.75,9.0,11.9,15.4,0.4360666666666667,0.06357387903249333,0.35600000000000004,0.39399999999999996,0.41600000000000004,0.4765,0.568,0.9000000000000001,0.7338742593737898,0.0,0.35,0.9,1.35,2.4,2.566666666666666,1.8737535539532355,0.0,1.2,2.8,3.7,6.4,0.3134285714285715,0.11595205526802499,0.0,0.27,0.34650000000000003,0.39075,0.419,2.7199999999999998,1.957841376910514,0.4,1.35,2.3,3.9,7.0,5.706666666666666,3.8866928039634097,1.0,2.85,4.0,8.8,12.6,0.4704666666666667,0.0718081438543674,0.35600000000000004,0.417,0.488,0.5285,0.573,0.49233333333333346,0.057761414044160596,0.371,0.4575,0.49,0.5425,0.57,1.4,1.1218606992721638,0.2,0.6,1.1,1.9,4.1,1.9933333333333336,1.5503302259595564,0.2,0.8,1.5,2.8,5.2,0.7000666666666667,0.10306410395384771,0.557,0.62,0.667,0.7735000000000001,0.909,0.9933333333333334,0.8795020236041583,0.2,0.55,0.7,1.1,3.8,3.113333333333333,2.126656217320201,1.6,2.0,2.5,3.15,10.3,4.1066666666666665,2.9375564837527963,2.1,2.5999999999999996,3.3,4.35,14.1,2.0933333333333337,1.708995806509386,0.4,0.6,1.6,3.4000000000000004,5.8,0.7266666666666667,0.376955220278534,0.3,0.4,0.6,1.05,1.4,0.49333333333333335,0.5257194616722425,0.1,0.2,0.3,0.6499999999999999,2.1,1.2133333333333336,0.8236388482708622,0.4,0.5,1.0,1.9,2.9,2.013333333333333,0.6151267774865212,1.1,1.45,1.9,2.55,2.9,9.546666666666669,5.546152677650475,1.9,5.1,10.2,13.25,20.3,17
MIL,4,6,2,3,4,26.0,4.69041575982343,19.0,24.0,25.0,28.0,39.0,47.26315789473684,28.930649079140117,2.0,24.0,56.0,74.5,81.0,21.57894736842105,27.433385559840293,0.0,0.0,6.0,36.5,80.0,17.852631578947364,10.510279012104327,2.0,9.8,16.7,26.25,35.6,2.784210526315789,2.376333113081473,0.0,1.35,2.2,3.9,8.2,6.036842105263157,4.555364423318926,0.5,3.1500000000000004,5.3,7.9,16.0,0.39847368421052637,0.15527837669490832,0.0,0.369,0.45,0.499,0.5329999999999999,0.631578947368421,0.601897584107451,0.0,0.05,0.5,1.0,1.8,1.8,1.4715826703096078,0.0,0.65,1.5,2.7,4.4,0.2798235294117647,0.15936210155417976,0.0,0.16699999999999998,0.34600000000000003,0.40399999999999997,0.433,2.142105263157895,2.1927445484986987,0.0,0.75,1.2,3.15,7.6,4.23157894736842,4.024515516953417,0.0,1.65,2.2,6.2,13.5,0.5012222222222223,0.18111860123250265,0.0,0.44775,0.515,0.54325,1.0,0.4523157894736843,0.1712934624917065,0.0,0.445,0.518,0.5385,0.588,1.2263157894736842,1.463573292877993,0.0,0.4,0.7,1.45,5.9,1.6,1.890032333644645,0.0,0.5,0.9,1.85,7.7,0.7352500000000001,0.12157439423387366,0.4,0.68225,0.7565,0.8145,0.88,0.6052631578947367,0.6603649531471437,0.0,0.15000000000000002,0.3,0.7,2.1,2.3684210526315788,1.7220958263371176,0.0,1.15,2.1,3.15,7.0,2.973684210526316,2.2876096464949702,0.0,1.5499999999999998,2.3,3.8,8.8,1.7210526315789472,1.657501113580461,0.0,0.6,1.0,2.55,5.4,0.5947368421052631,0.46124672141024037,0.0,0.25,0.5,0.85,1.6,0.4157894736842106,0.46697984478839816,0.0,0.2,0.3,0.5,1.9,1.0105263157894737,0.8339296112330032,0.0,0.4,0.7,1.7,2.9,1.547368421052632,0.8395557165367827,0.0,1.05,1.6,2.05,3.1,7.410526315789473,6.3684896811342515,0.0,3.4,6.4,9.8,22.9,14
MIN,3,4,4,2,3,25.6875,4.011961282631393,20.0,21.75,26.0,28.0,34.0,50.4375,30.498019061353258,5.0,16.75,61.0,78.0,82.0,25.625,35.251241112902676,0.0,0.0,1.0,54.0,82.0,19.974999999999998,11.922835233282393,2.2,10.549999999999999,17.700000000000003,32.525,37.2,3.0749999999999997,2.91650475741083,0.2,1.3,1.6,3.7750000000000004,9.8,6.668749999999999,5.847930545643191,0.8,2.975,4.0,8.25,19.1,0.43675,0.0721826387252041,0.25,0.39775,0.439,0.48650000000000004,0.542,0.6,0.6889605697474034,0.0,0.15000000000000002,0.35,0.9,2.6,1.7374999999999998,1.7587400793370993,0.0,0.45,1.05,2.625,6.6,0.2765714285714286,0.13158952161096338,0.0,0.22200000000000003,0.32699999999999996,0.3642500000000001,0.387,2.4875000000000003,2.4627559088684907,0.2,0.7750000000000001,1.4,3.3000000000000003,8.5,4.9375,4.603169198135852,0.6,1.8749999999999998,2.95,6.449999999999999,15.6,0.48024999999999995,0.07855231802223706,0.33299999999999996,0.4332499999999999,0.512,0.5265,0.607,0.47468749999999993,0.07700971259090203,0.25,0.45249999999999996,0.489,0.523,0.5760000000000001,1.425,1.5805062480104277,0.0,0.3,0.6499999999999999,2.05,5.0,1.78125,1.9501175178263828,0.0,0.4,0.8500000000000001,2.55,6.6,0.7525333333333334,0.1209816200129275,0.5,0.702,0.76,0.8230000000000001,1.0,0.8812500000000001,0.9246395694179074,0.0,0.3,0.65,1.1,3.6,2.4499999999999997,2.103330692021585,0.0,1.25,1.75,2.925,8.7,3.3187500000000005,2.975280098859041,0.0,1.7750000000000001,2.3,3.8499999999999996,12.3,1.825,2.1828116425075863,0.0,0.4,1.1,2.4499999999999997,9.1,0.6812499999999999,0.4323867867238005,0.0,0.4,0.6499999999999999,1.0,1.7,0.35625,0.38981833375732006,0.0,0.1,0.25,0.42500000000000004,1.3,1.0812499999999998,0.8166751700237577,0.0,0.6,0.75,1.425,2.6,1.7,0.9194201070964966,0.0,1.05,1.8,2.3249999999999997,3.1,8.1625,7.852122855211407,0.4,3.5,4.0,10.275,25.1,24
NOP,4,5,5,5,7,25.846153846153847,2.8662492242274773,20.0,24.0,26.0,27.75,33.0,31.615384615384617,27.499930069841156,1.0,6.75,22.5,56.5,80.0,15.76923076923077,23.079528058099786,0.0,0.0,1.5,21.25,75.0,20.976923076923075,7.064520235220942,10.0,15.55,20.45,24.874999999999996,36.1,3.2500000000000004,2.303779503337939,0.7,1.7,2.5,4.199999999999999,10.3,7.1269230769230765,4.7077432123944645,1.5,4.199999999999999,5.7,8.925,20.3,0.46019230769230773,0.09208822692647275,0.268,0.40025000000000005,0.4645,0.49624999999999997,0.667,0.8500000000000001,0.6580273550544841,0.0,0.32499999999999996,0.7,1.2750000000000001,2.1,2.365384615384616,1.5785923622499403,0.0,1.4249999999999998,2.15,3.25,5.6,0.32641666666666663,0.14394773105319278,0.0,0.25225,0.352,0.38975000000000004,0.5710000000000001,2.411538461538462,2.0886985274236056,0.3,1.025,1.85,2.95,9.7,4.746153846153846,4.013500294678526,0.3,2.2,3.6,5.9,18.6,0.522423076923077,0.17579082412388267,0.25,0.446,0.4995,0.55275,1.0,0.5255,0.106432419872894,0.341,0.47475,0.496,0.555,0.875,1.3346153846153848,1.6134292194434332,0.0,0.7,0.8,1.45,6.9,1.7653846153846153,2.0005883749921782,0.0,0.925,1.25,1.9,8.6,0.7334347826086957,0.13130596679890846,0.5,0.646,0.76,0.7895000000000001,1.0,0.6884615384615385,0.6358156481729106,0.0,0.22500000000000003,0.5,0.95,2.3,2.7230769230769236,2.4194722882988664,0.0,1.6,2.35,3.2749999999999995,10.2,3.411538461538462,2.9848051089579597,0.0,1.85,2.95,4.125,12.4,1.8153846153846152,1.8329631327863216,0.0,0.525,1.2,2.425,7.3,0.6423076923076925,0.3961545929791318,0.0,0.35,0.6,0.875,1.5,0.3653846153846155,0.47828218255946586,0.0,0.1,0.25,0.4,2.2,1.0769230769230769,0.8963515793739384,0.0,0.5,0.8500000000000001,1.5,3.6,1.7923076923076922,0.8461314682355583,0.3,1.4,1.6,2.0,4.4,8.703846153846154,6.148657139195892,2.7,5.025,6.8,9.674999999999999,28.0,21
NYK,4,3,3,2,4,26.625,3.593976442141304,21.0,23.75,27.0,28.75,32.0,56.0625,20.322298918511493,18.0,45.0,61.0,72.5,82.0,25.625,28.307537276610034,0.0,4.0,12.0,50.5,74.0,20.325,8.753247016583806,8.1,14.3,19.2,26.425000000000004,34.3,3.16875,2.2597105271841054,0.8,1.6,2.5,3.5999999999999996,8.1,7.150000000000001,4.978219226457054,1.4,4.15,5.35,7.825000000000001,18.8,0.44068749999999995,0.06127611688088598,0.309,0.39575,0.4415,0.47575,0.5329999999999999,0.6812499999999999,0.6534204873841448,0.0,0.07500000000000001,0.55,1.2,2.0,1.9875,1.7666823898671393,0.0,0.2,1.8,3.3249999999999997,5.7,0.28106666666666674,0.11812793710130354,0.0,0.242,0.313,0.356,0.447,2.4937499999999995,1.9522529719958597,0.5,1.1749999999999998,1.65,2.9499999999999997,7.0,5.1625,3.9780858043368883,1.4,2.5,3.7,5.7749999999999995,14.3,0.4713125000000001,0.06306263420864475,0.306,0.45,0.48850000000000005,0.514,0.5379999999999999,0.4864374999999999,0.04013804305144933,0.39299999999999996,0.45899999999999996,0.489,0.523,0.5329999999999999,1.3937499999999998,1.1497644686340474,0.4,0.6749999999999999,0.8500000000000001,1.6500000000000001,4.1,1.7937500000000002,1.303568819305934,0.6,0.975,1.2000000000000002,1.8499999999999999,4.9,0.748375,0.1435065039176506,0.42100000000000004,0.7230000000000001,0.7785,0.8354999999999999,0.935,1.05,0.9143303560529968,0.2,0.37500000000000006,0.7,1.25,3.5,2.775,1.5601281998605114,1.1,1.3,2.4,3.85,5.5,3.825,2.3268003782017916,1.4,1.975,2.9000000000000004,5.674999999999999,8.8,1.8562500000000002,1.2858038989934144,0.3,1.15,1.5,2.225,4.9,0.6062500000000001,0.24074537032585558,0.2,0.475,0.6499999999999999,0.7249999999999999,1.1,0.45624999999999993,0.5214962447931273,0.0,0.17500000000000002,0.3,0.5,2.0,1.1312499999999999,0.5996874185773785,0.4,0.7500000000000001,0.95,1.4999999999999998,2.3,1.7625,0.7736278174936576,0.9,1.2750000000000001,1.5,2.125,3.7,8.425,6.012819638073306,1.9,4.775,6.3,9.149999999999999,22.4,25
OKC,2,7,4,3,3,25.94736842105263,3.894065059813264,20.0,23.5,25.0,28.0,36.0,47.10526315789474,29.059125047702516,2.0,21.0,50.0,75.0,81.0,21.57894736842105,32.96684494301928,0.0,0.0,2.0,41.0,81.0,19.49473684210527,7.708038638273865,6.4,15.35,19.1,21.25,34.6,3.0421052631578953,2.2740848683160646,0.7,1.95,2.2,3.45,10.2,6.821052631578948,5.009499747409739,1.2,4.45,5.6,7.15,24.0,0.44321052631578955,0.0826979637982355,0.308,0.38949999999999996,0.442,0.483,0.609,0.7105263157894737,0.6723877327538738,0.0,0.2,0.6,1.0,2.5,2.18421052631579,1.8643626131244893,0.0,1.0,2.0,2.8,7.2,0.3068421052631579,0.21037037792054458,0.0,0.21050000000000002,0.308,0.36150000000000004,1.0,2.3315789473684214,1.9476631671994766,0.6,1.0,1.6,3.0,7.7,4.636842105263159,3.9491504749356174,1.1,2.5,3.3,5.85,16.8,0.5123684210526317,0.10151968091968713,0.33299999999999996,0.44849999999999995,0.506,0.5715000000000001,0.75,0.49568421052631584,0.07589104224081825,0.337,0.45799999999999996,0.51,0.5375000000000001,0.636,1.2210526315789472,1.9870634244109016,0.0,0.35,0.6,1.15,8.8,1.6789473684210525,2.3512594609339863,0.0,0.5,0.8,1.75,10.4,0.6820555555555556,0.21950223695020468,0.0,0.6205,0.712,0.7965000000000001,1.0,0.9631578947368421,0.95172972722523,0.0,0.3,0.6,1.45,3.5,2.731578947368421,1.9877549121165001,0.5,1.2000000000000002,2.5,3.8499999999999996,9.0,3.6736842105263166,2.642986968745602,0.7,1.55,3.6,4.8,10.7,1.510526315789474,2.2395174918922223,0.3,0.6,1.0,1.3,10.4,0.6,0.4307615994440029,0.0,0.4,0.5,0.8,1.6,0.42105263157894735,0.4250214992842141,0.0,0.1,0.3,0.6,1.5,1.0315789473684212,1.192128177103148,0.0,0.4,0.7,1.25,5.4,1.6210526315789473,0.6803421911626701,0.0,1.1,1.7,2.2,2.6,8.005263157894737,6.799875299854201,1.7,5.15,5.9,8.0,31.6,10
ORL,4,2,3,5,5,25.473684210526315,3.580323093003255,20.0,22.5,25.0,29.0,32.0,46.421052631578945,29.721514447494624,2.0,20.5,56.0,72.0,82.0,21.57894736842105,26.064696834082522,0.0,0.0,10.0,41.0,72.0,18.126315789473683,10.22816601923136,3.5,8.3,19.7,28.75,32.9,2.7263157894736842,2.203744819181698,0.0,0.6,2.2,4.85,6.4,6.363157894736841,4.595071094398116,0.5,1.8,5.1,10.95,13.7,0.38721052631578945,0.11836270947453022,0.0,0.35350000000000004,0.402,0.46099999999999997,0.528,0.6894736842105263,0.6505508237401639,0.0,0.15000000000000002,0.5,1.1,1.9,2.0947368421052635,1.7283497859102885,0.0,0.85,1.7,3.4,5.6,0.30843750000000003,0.10592133480402646,0.0,0.28475000000000006,0.31,0.34925000000000006,0.5,2.0368421052631582,1.8664316894711115,0.0,0.4,1.3,3.45,6.1,4.257894736842105,3.5723188531126517,0.4,1.3,3.1,6.5,12.7,0.42089473684210527,0.13467074859194847,0.0,0.39649999999999996,0.45799999999999996,0.5045,0.532,0.4378421052631579,0.12563848630004293,0.0,0.431,0.48,0.504,0.547,1.1368421052631579,0.9352424084552087,0.0,0.15000000000000002,1.4,1.8,3.3,1.4736842105263164,1.2183057932423835,0.0,0.2,1.6,2.25,4.1,0.7890666666666667,0.1235021495860738,0.534,0.7055,0.8140000000000001,0.8635,1.0,0.7105263157894736,0.6903257981578982,0.1,0.2,0.3,1.05,2.3,2.484210526315789,1.9181192055108847,0.4,1.25,2.0,3.1500000000000004,8.0,3.189473684210526,2.5892716129019986,0.5,1.45,2.2,4.1,10.4,1.5263157894736843,1.4954902968826564,0.0,0.55,1.1,1.85,6.5,0.5210526315789474,0.42239916267859595,0.0,0.15000000000000002,0.5,0.8500000000000001,1.4,0.3263157894736842,0.4531888314588791,0.0,0.0,0.1,0.5,1.6,0.9684210526315791,0.5991221648554264,0.2,0.45,1.0,1.2,2.2,1.4999999999999996,0.7738791177495933,0.4,0.95,1.3,2.3,2.6,7.2789473684210515,5.557035475399973,0.0,2.3,6.0,12.6,17.2,26
